TIME,A5,A5.1,B5,B5.1,C5,C5.1,D5,D5.1,Unnamed: 9,A3,A4,B3,B4,C3,C4,D3,D4,Unnamed: 18,A3.1,A3.2,A1,A1.1,C3.1,C3.2,D3.1,D3.2,Unnamed: 27,A1.2,A1.3,B1,B1.1,C1,C1.1,D1,D1.1
27.5,47.170590666475,44.55155237055,39.1731337023,36.824999264625,35.663184691325,42.531071656174994,37.784484325025,32.48777398746666,,48.377353879275,43.75778775975,43.673176764625005,33.58027856065,29.004147712175,32.9550387373,38.55495613116667,37.587853866,,50.737278105674996,45.221093811450004,51.08279077900001,46.327977137000005,37.29428995795,38.986331299099994,46.70733443893334,38.78665899945,,48.76174088380833,44.51014464725,44.64303374864167,38.911084987425,33.987207453816666,38.157480564191665,41.01559163170833,36.28742895097222
28.0,47.3947410459,45.55295703145,39.79789707015,38.189771488275,36.546886889325,43.72058387125,37.63702761015,32.23159167466667,,48.376250507775005,44.108739508675,44.919354873625,33.743480410349996,28.8952411714,32.254091049175,37.7112126297,37.133199518333335,,51.147420872075,45.14312182805,50.4173207397,47.311491589724994,36.614801495449996,39.271573208966664,48.12984276126667,39.70758273985,,48.97280414191667,44.93493945605834,45.04485756115833,39.74824782945,34.018976518725,38.415416043130556,41.15936100037222,36.35745797761667
28.5,47.515831510175,46.62031911885,38.229056627925,36.49867015945,36.799881645824996,42.380664798675,39.451634246299996,32.953178645533335,,47.398123773575,43.638742560649995,43.380006545825,32.76350836835,30.282618792274995,32.11165787275,37.71643783373333,36.06020079213334,,51.25072011655,44.7023706225,49.526992585275,48.9921787326,35.279858013825,38.414401255566666,47.58692331553333,38.67018764975,,48.72155846676666,44.98714410066666,43.712018586341664,39.418119086800004,34.12078615064166,37.63557464233055,41.58499846518888,35.89452236247222
29.0,46.482829854475,46.8651047908,37.2534639003,38.699557865875,35.47888350545,41.704554071175,38.397209778524996,32.149524521433335,,47.5925679256,45.21927934314999,43.373736084375,34.47752909645,29.902417434875005,33.015392431975,37.112478572466664,35.838591878066666,,51.5625659134,44.910139281024996,49.55111061445,49.96165256432501,35.811892261699995,36.87992150433334,43.843284891299994,41.044207317049995,,48.545987897825,45.664841138324995,43.39277019970834,41.046246508883335,33.731064400675,37.199956002494446,39.78432441409722,36.344107905516665
29.5,46.28415836265,46.537328814350005,38.163493688399996,38.113262296,34.744790639125,40.977016747675,37.5553739612,34.4993611822,,47.78122014235,45.193709897275,44.682969387125006,33.818040779899995,27.236790768225,31.380463775624996,36.126924888,35.96625411396667,,50.7933198013,45.21169547365,51.487330644,49.366847547625,34.426280984600005,36.42235610186666,42.40330472876667,41.3935323746,,48.286232768766666,45.64757806175834,44.77793123984167,40.43271687450833,32.13595413065,36.259945541722225,38.69520119265555,37.28638255692223
30.0,46.9175099002,45.890293141225,38.276120949125,36.304012252425,33.226196148675,39.178532303474995,37.472953759575,33.41293885386667,,47.912238278625,44.5050242389,45.38610334,33.573000362,26.829905292,30.31265942125,36.10237203493333,35.520057938633336,,50.255700015225,45.008436049175,52.2522646565,51.257968752825,34.004705763424994,35.21006799203334,41.7834325731,40.9805084118,,48.36181606468333,45.13458447643334,45.30482964854167,40.378327122416664,31.35360240136667,34.90041990558611,38.45291945586945,36.6378350681
30.5,47.33805291575,45.104796745475,38.60978758615,35.9053096317,32.78470850555,36.950889055874995,38.364094216175005,31.88970990696667,,46.379875044,45.747042512,44.5204524523,33.313649399175,28.837007748225,29.19738604495,34.36232255086667,36.61538722856667,,51.083987908850006,46.23947472647501,51.60143315955,50.532671810125,32.91323870135,33.16820886833333,41.9363789632,40.701017249,,48.26730528953334,45.69710466131667,44.91055773266666,39.917210280333336,31.51165165170833,33.10549465638611,38.22093191008056,36.40203812817778
31.0,46.193424122425,46.4315979419,38.758181393175,34.54401569785,32.392801676074995,36.05630714509999,35.803437227974996,34.817202760466664,,47.3971831272,45.253396536749996,46.17013322975,34.750426715574996,27.868802675975,27.10288559685,33.2288841441,34.628637431333324,,51.138804495375005,46.684557341550004,52.456591226525,50.88762663107501,30.976663145924995,34.980848988733335,40.481051264600005,40.1088843599,,48.24313724833333,46.12318394006667,45.79496861648334,40.0606896815,30.41275583265833,32.71334724356111,36.50445754555833,36.51824151723333
31.5,45.245646044325,45.66330473945,39.350258805375,34.28978565995,31.1694770032,38.093901040325,36.816298324624995,32.347302929899996,,48.024189226625,44.796467555024996,47.276101532575,34.466638789625,28.608021535325,27.803598200925,34.5609824802,34.769624154266666,,51.320986047825,46.263280349249996,51.598669693000005,51.739370652025,33.44500374565,32.48906044106667,40.431531780566665,39.88790068555,,48.196940439591664,45.574350881241664,46.07501001031667,40.16526503386667,31.07416742805833,32.79551989410555,37.269604195130555,35.66827592323889
32.0,45.695417483925,46.0020581316,40.16438871995,35.366283959,29.399895295874998,35.1781391895,35.2967346343,35.63095404936667,,46.542228177874996,44.051823950149995,45.850082284850004,35.982992623624995,28.270636250175002,28.287087318300003,31.657737590166665,33.83152941293333,,52.453462763299996,46.152413952974996,51.87299102405,50.252657659700006,34.351512221,33.61679712563333,39.272946517233336,38.83477633475,,48.23036947503332,45.402098678241664,45.96248734295,40.533978080775,30.674014589016668,32.36067454447778,35.409139580566666,36.099086599016665
32.5,44.5771271151,46.5389784946,40.155462494025,35.32054854125,30.13178477925,35.585365000525,35.9911111906,36.9924270504,,47.885117956900004,45.292603683050004,47.61715675935,35.475737384324994,29.595441299475,27.129537511800002,30.1496461288,34.4670868447,,53.42029079335,47.730557236325,51.0879730976,51.387686608799996,32.41968618525,32.326236136233334,41.601891626,39.54133365145,,48.62751195511667,46.52071313799166,46.28686411699167,40.72799084479166,30.715637421325,31.680379549519444,35.91421631513333,37.000282515516666
33.0,44.617117125325,45.744861626475,40.157785796125005,35.341692091575,29.119809768675005,33.114007801475005,33.942497531925,35.557296042433336,,48.311966908825,44.5749799911,47.2778832883,35.142086680625,30.096420598175,26.137447034975,29.625,34.604886254533334,,54.574251198925,47.821774054550005,51.691758820175004,51.86773736795,31.431860597799997,32.61630992593333,37.633447764833335,35.60610808215,,49.167778411025004,46.04720522404167,46.37580930153334,40.78383871338333,30.216030321550004,30.622588254127777,33.73364843225278,35.25609679303889
33.5,44.9348271967,46.025987096399994,40.555155423049996,34.336750804999994,29.435036866175004,34.48263642975,34.211371606499995,35.7849122555,,48.6189530896,44.881849784349996,48.934233706025,34.835654493425,30.890475233725,26.29241742605,28.416820302133335,35.03722078143333,,52.60603545435,46.832659739975,52.352848050625,50.30498190865,31.011329784775,32.33977292476666,38.6090225564,36.26408010015,,48.71993858021667,45.913498873575,47.280745726566664,39.82579573569166,30.445613961558337,31.03827559352222,33.74573815501111,35.69540437902777
34.0,46.224999569,45.74378211945,40.487596553125,34.20306728195,29.599148313125,33.0873862885,34.369017837125,33.30261136713333,,50.24786762,45.4280805143,48.086829092075,35.206832947675,30.165772076575003,25.495489569,27.658811078066666,35.29602558966667,,52.046492938825004,48.236896635725,52.245505344975,50.512018486500004,31.222862174,30.2978408248,37.285490170933336,34.63703372795,,49.50645337594167,46.46958642315834,46.939976996725,39.973972905375,30.329260854566666,29.62690556076667,33.104439695375,34.41189022825
34.5,45.284222076825,46.830355596725006,40.57169099332501,35.056405683575,28.508947379675,34.120462884525,32.3593822612,36.5436188184,,51.068353982874996,45.518737120725,49.088076663225,37.7757402572,31.34861214755,26.098838587800003,27.728329797033336,33.38598191213333,,52.164442913174994,48.823466482325,51.346506983075,49.574177836975,30.755484602125,29.532139935533333,37.06779661016667,35.12357957795,,49.50567299095834,47.05751973325834,47.00209154654167,40.802107925916665,30.204348043116667,29.917147135952778,32.385169556133334,35.01772676949444
35.0,44.487471920525,47.005714066975,40.17711175245,35.05428454375,27.532305730175,33.195459205350005,34.5076917814,34.830065359466666,,52.44532092995,45.950243155275004,49.06824224877501,37.508352511824995,33.13031021965,24.8274141129,28.314009661833335,32.434148032066666,,51.710151506125,49.83608021875,53.305469118875,50.6634287342,30.75384960115,29.5673428974,39.0465282396,35.3553921569,,49.54764811886667,47.597345813666664,47.51694104003334,41.07535526325833,30.472155183658334,29.19673873855,33.956076560944446,34.20653518281111
35.5,43.798169161375,46.652385763675,40.729132979724994,34.099859209425,27.7561746935,31.6665969659,32.587581621425,35.344087417366666,,52.469780732074994,46.960121921525,49.71924174745,37.705541748275,30.919008847150003,24.695917807875,27.175087409666663,34.02772498566667,,52.086451152825,49.288019417025,52.7438192033,48.29335248555,30.383007708350004,28.7275435129,34.33640641506667,36.6594846934,,49.451467015425,47.633509034075,47.730731310158326,40.03291781441667,29.68606374966667,28.363352762225002,31.366358482052778,35.34376569881112
36.0,43.991240891800004,48.175974507025,40.206457700375,36.093510965925006,28.39190684275,31.610487287025002,33.801097609225,35.81381586433333,,51.116215095849995,46.717853926275,51.209429986275,38.644455109875,32.422544740025,24.63774852285,26.2774390471,34.6167241189,,52.231294960625,50.207075849075,52.243652539799996,49.93754808505,30.169438281300003,28.6865124925,34.38065849806667,34.867503486749996,,49.11291698275833,48.36696809412499,47.88651340881666,41.55850472028333,30.327963288025003,28.311582767458333,31.486398384797223,35.099347823327776
36.5,44.406863070724995,46.521999641625,42.826041930575,35.795065529824996,28.712816944500002,34.935579166875,32.54938593445,34.11229321690001,,52.693915064975,47.636932298925004,52.009861616550005,38.87485880845,31.904516672975,24.41596999905,27.441490044966667,36.056528614,,52.298965715575,50.144043015825005,51.818669864300006,49.531132027,30.237884015874997,26.36922752273333,32.512773638666665,35.89538264425,,49.799914617091666,48.100991652125,48.88485780380834,41.40035212175833,30.28507254445,28.573592229552776,30.834549872694442,35.35473482505
37.0,45.029146463375,47.288562507449996,41.29659826215,34.84615767365,28.8136423671,33.325610553425,32.19870269165,34.00542373823333,,52.60090162695,48.060080047325,49.99654030255,39.607046766275005,33.356789292325,23.713822544025,26.54746663563333,33.91006494676667,,50.881190271174994,50.270296655275,52.071244172575,49.774871992125,30.209785256500002,28.053661872966668,34.11010153356667,35.59685749615,,49.50374612049999,48.53964640335,47.78812757909166,41.40935881068334,30.79340563864167,28.364364990138892,30.95209028695,34.50411539371667
37.5,43.361484663275,48.37865669835001,41.32530080732501,36.162377036525,29.3823857032,33.41545924815,31.64357831345,35.284168337266664,,52.4497791391,50.016359183475004,51.952884334125,38.616820525975,34.782833950625,22.727398728649998,24.46231982746667,33.7397177101,,51.116366754425,49.37061856895001,52.718962929175,49.4319062773,30.600008544075,23.6305571904,32.92345944603333,36.031746031750004,,48.97587685226667,49.25521148359167,48.66571602354168,41.40370127993334,31.5884093993,26.591138389066668,29.676452528983333,35.01854402637222
38.0,44.03784631785,48.073559600825,42.3480540587,37.395051148125,30.319930436975,33.190140845075,30.754177215774998,34.3985420255,,51.23961391305,49.52677314540001,51.621691166625,38.771197351375,36.1130523003,23.905038151725,26.278494452399997,33.47737645783334,,51.7166475286,49.40417468805,53.42336825105,49.3863240345,30.367903938625002,24.5856547181,32.44800117143333,36.7448533999,,48.998035919833335,49.00150247809167,49.13103782545833,41.85085751133334,32.2669622253,27.22694457163333,29.82689094653611,34.87359062774445
38.5,44.2391833404,49.2976316736,41.097483287675004,36.494183880575,29.005293561974998,31.407677467425,32.70171098945001,35.38548752836667,,49.806407393175,48.891834692475,52.303986292874995,40.5111103346,37.206198297949996,20.563989312225,24.93800365583333,33.02492620433333,,53.043429309025,48.705401783599996,54.9180093413,49.236789934975,29.31391001875,24.539349681633336,31.772953509066667,35.94496365525,,49.02967334753333,48.96495604989167,49.43982630728333,42.080694716716664,31.841800626224998,25.503672153761112,29.804222718116666,34.78512579598333
39.0,44.0376539841,47.123495676124996,41.323721861625,36.4080853122,29.584619154825,32.48609731325,32.128252801375005,33.936775159,,50.7348713122,50.087728224699994,51.9016527911,40.798099409,37.133480787075,21.017702355,26.225441786433333,32.98388597783333,,52.307243197325,50.4131689903,54.798390451425,49.27000451585,29.27372513945,24.272752223433333,32.58373934703334,38.02257581935,,49.026589497874994,49.20813096370833,49.341255034716674,42.15872974568333,31.99727502711666,25.92551729722778,30.312477978280555,34.98107898539445
39.5,44.424506622875,47.225826195299994,42.4259481283,36.553194046325,30.887875285824997,30.8531807125,31.929587624525,33.2952674897,,52.67596096792501,50.582872191725,52.902010931475004,41.907585146825,37.884803644375,20.1053185631,28.818016538733332,31.4002804707,,52.055268797124995,50.561466479075,53.95032847042499,49.62222327705,28.914471739150002,24.4147011392,32.1686896884,35.584292484749994,,49.718578795975,49.456721622033335,49.759429176733335,42.69433415673333,32.562383556449994,25.12440013826667,30.97209795055278,33.426613481716664
40.0,45.992958259424995,47.564210839475,43.49143311985,37.106302960324996,30.77819620035,29.3134318945,31.4055231835,34.552939480666666,,51.975951229675005,51.0714574836,52.4164302682,40.6666469599,37.771164021175004,19.292643835775,26.050279879999994,32.296106848533334,,51.77031048044999,51.604542833675,54.298420655475,49.212702204325005,30.110376820575002,22.551778582733334,32.4261785068,34.08205627595,,49.91307332318333,50.08007038558333,50.068761347841665,42.328550708183336,32.88657901403334,23.719284771002776,29.96066052343333,33.643700868383334
40.5,44.327171121199996,46.370184168825,44.28774129405,36.985227154475005,32.26171496895,30.017696206725,31.228684377525003,33.986292863699994,,53.159239632925,51.82932156775,55.10585371365,41.9279254152,38.3842204992,20.278040126900002,26.2029430753,32.0129128365,,51.789443974975,50.260647900825,55.125885188525004,49.914859043575,30.262542071625,23.198540549766665,29.08888905803333,34.1713121784,,49.75861824303333,49.48671787913333,51.50649339874167,42.94267053775,33.636159179924995,24.49809229446389,28.84017217028611,33.39017262619999
41.0,45.726002249125,48.477440309,45.230448332225,37.323293015025,32.6094691615,28.768317839050003,31.06376760635,35.41537355296666,,54.264483891875,51.036267281499995,54.757052581525,42.426176446599996,38.594145703574995,20.839852397125,23.5066833751,32.3549376214,,52.267079446050005,52.9345233006,53.92533737354999,50.47039356235,31.729796270075003,23.0266996781,31.2938655009,35.4780629735,,50.75252186235,50.8160769637,51.3042794291,43.40662100799167,34.311137045049996,24.211623304758334,28.621438827450003,34.416124715955554
41.5,45.542607441275,46.929355338375004,45.3898007493,37.110035370575,31.686710193025,29.595385266475002,28.120200196124998,31.380139397766666,,53.812714876025,50.714793734625005,55.997276218075,42.864438368075,38.751948874625,19.798145373325,23.024305555566666,32.300420168100004,,50.173287691225,53.5147272069,55.20863305735,48.8223868089,32.113539365125,22.1575928415,30.4948237225,35.118824265149996,,49.842870002841664,50.38629209330001,52.19857000824167,42.93228684918333,34.18406614425833,23.85037449376667,27.213109824730555,32.933127943672226
42.0,47.64937763925,45.901396882825,45.926698874050004,38.52185734667499,32.94864080465,30.472695114625,31.760946263375004,29.99359163956667,,53.474032570774995,52.541885316474996,56.678553497,43.322463327449995,42.000385033949996,19.69415123585,20.46876493383333,35.24046132656667,,50.828235865349995,52.494890638425005,55.691922932425,49.8910841666,32.415316979825,21.275933664900002,30.408405827366664,36.4668630339,,50.65054869179166,50.31272427924167,52.76572510115833,43.911801613574994,35.78811427280833,23.814260005125004,27.546039008191666,33.90030533334444
42.5,46.468162669875,47.442706453374996,44.661642292075,37.2435047992,32.44205550235,29.26271928385,31.41968586275,29.207124445199998,,54.65978701374999,51.673806747875,55.742919033825,43.262529057974994,41.263304518225,20.407849880825,25.273724063000003,34.52848542096667,,50.856002484275,52.00123565404999,55.04447144277499,51.3559780393,32.1969630182,20.827983882733335,27.65387992156667,32.8785727514,,50.661317389299995,50.37258295176667,51.816344256225,43.954003965491665,35.30077434625833,23.499517682469445,28.11576328243889,32.20472753918889
43.0,47.9427898467,47.177166482175,45.595053634450004,38.038048617025,32.282891604925,28.134293415025002,33.755511595499996,31.3951499362,,54.0901619071,51.8280837409,55.680443091324996,43.0184708698,40.778253164875,21.83267011445,26.124477150166665,37.9709044343,,50.994393391525,52.846112894225,55.999859308175004,51.27071166099999,33.839111164575,19.1065786348,29.908242366699998,32.83060002605,,51.009115048441664,50.6171210391,52.425118677983335,44.109077049274994,35.63341864479167,23.02451405475833,29.929410370788887,34.06555146551667
43.5,46.9877673494,47.873661180875,47.516247971874996,40.02620258545,33.975714888525005,27.383580078774997,33.287560588599995,30.9732954036,,54.7675675526,52.17456864595,57.056598902275,43.472126658250005,41.288851869,20.95159774435,25.358132147499997,37.3219522413,,50.633822191025,51.650350828925,55.34385512165,49.473097648825,32.8158781197,20.030452512500002,27.4519050239,31.3548030677,,50.796385697675,50.56619355191666,53.30556733193333,44.323808964174994,36.026814959075004,22.788543445208333,28.69919925333333,33.21668357086667
44.0,46.412027993049996,45.46610642265,46.537902190175004,39.82662618295,33.287924308025,27.11754962445,30.749718090600005,34.0670694335,,53.4577674487,52.064582846250005,55.155760579399995,44.02723520695,42.4797097898,21.7184282508,24.9952531109,36.50482390776667,,50.500317792100006,52.421674797725004,56.130586189300004,49.246874282475,32.4887074279,21.2875962368,26.34607844936667,32.6991696402,,50.12337107795,49.984121355541674,52.60808298629166,44.36691189079167,36.08544717524166,23.374524704016665,27.363683216955554,34.42368766048889
44.5,46.85428705735001,47.002618180525005,48.28946806595,39.143477389375,32.105428421525,27.929464121025,30.018593041525,30.58733791,,54.59892419485,50.38083289005,54.08709966095,43.952238260525,42.451521308425,19.7132202538,24.457817314966665,35.21929060723333,,51.535374277975,52.414844841749996,55.384969587899995,50.813166573000004,33.160158447825,19.7260088642,27.0677503329,31.867478071649998,,50.996195176725,49.93276530410833,52.587179104933334,44.6362940743,35.905702725925,22.456231079674996,27.18138689646389,32.55803552962778
45.0,46.11154247649999,47.1159673593,48.52553481305,40.48797438255,34.096481816549996,29.030218917975,30.623861880575,30.91696972986667,,55.035561052,52.398317802975,53.894072340525,44.9935013313,44.66684916035,23.20730563915,24.49856502193333,37.01243160273333,,51.168445010475,53.246342519500004,56.2761987843,51.8664018675,36.195634135774995,19.756661046033333,25.560363278266667,32.615959119500005,,50.77184951299167,50.92020922725834,52.89860197929167,45.78262586045,38.31965503755833,23.998061867719446,26.89426339359166,33.5151201507
45.5,46.3832999019,46.744871140025,48.266236920649995,39.105152424425,34.70866819255,28.24629508555,31.9897126946,30.364372469633334,,55.628503047725005,51.84230368682499,55.454270490475004,44.115003788425,44.009078803099996,21.916841697175002,25.797432741333335,35.0804594525,,52.5489178993,53.8767041374,56.290451309,51.359230730200004,36.367890896175,20.651662994833334,25.572270741133334,35.2996287172,,51.52024028297501,50.821292988083336,53.33698624004166,44.859795647683335,38.361879297275,23.60493325918611,27.78647205902222,33.58148687977778
46.0,47.31121365265,47.868804556,47.88822535375,38.94451183395,33.68696329315,28.966602513300003,29.73452839875,29.632224655733335,,55.72729980929999,50.943553713975,53.20458960085,43.7852587216,44.514048754899996,20.41663705675,22.526248344366667,35.04720836553333,,52.282268119125,54.319801105574996,56.186336721450004,51.26312736525,37.867639471500006,21.330989931100003,24.081777205799998,34.5178698707,,51.773593860358325,51.044053125183325,52.426383892016666,44.66429930693334,38.68955050651667,23.57140983371667,25.447517982972226,33.06576763065555
46.5,46.55947418015,48.353872177925,48.067485833275,38.682623411099996,33.13250760435,29.507784569900004,29.824733912,29.409261150833334,,54.743205304675,50.98594188455,55.270824291425,44.848717846375,45.0321465883,18.33946975945,22.846581759633334,34.9090909091,,52.518909656824995,53.520665495775,55.89214198885,52.074320229325004,38.248260686475,20.544567667966668,23.457881844966664,31.78382464095,,51.27386304721667,50.953493186083335,53.07681737118333,45.201887162266665,38.80430495970833,22.797273999105556,25.3763991722,32.03405890029445
47.0,47.00339471005,48.67437194829999,48.642638303,40.734617475525,34.9782539265,26.898393699200003,30.2656639761,31.70244405956667,,57.866410672875006,51.086608382975,53.128513075025,44.940016588800006,45.1731686357,24.707341172625,23.512902218033332,37.350980744800005,,52.25255902315,53.511466967800004,56.59635917795,50.865145564849996,39.71720498485,21.050871772066667,22.856907421766667,31.835811247600002,,52.37412146869167,51.09081576635833,52.789170185325,45.513259876391665,39.95620918235,24.218868881297222,25.545157871966666,33.62974535065556
47.5,46.2276673523,47.440983806225,48.218985692275,40.8291106838,35.19679045905,28.971439516225,30.666805729375,31.929032105066664,,59.07917750325,51.247934069275004,51.253933572875,44.67174232885,48.82970827324999,23.955177683425,26.4714025501,35.9514638039,,52.860059438175,54.318409480674994,56.549247099625,51.5940373205,41.351098833525,22.094927354766668,23.640534428566667,32.31768231765,,52.72230143124167,51.00244245205834,52.00738878825833,45.69829677771667,41.792532521941666,25.00718151813889,26.926247569347222,33.399392742205556
49.0,44.201069687175,43.902018917549995,46.585224167674994,38.74585400325,34.680978380325,28.881695698725004,31.42532014465,33.91265597146667,,51.550810927225,46.266177969575,51.91901913595,42.212708140125,47.31141589965,24.9110802897,21.350078492933335,40.14807997366666,,50.759945278625,51.036593856225,52.749586595675,47.688279579275004,40.439548384125004,22.509179681800003,27.499004380733336,39.9674313226,,48.837275297675,47.06826358111666,50.41794329976667,42.88228057421667,40.810647554700004,25.43398522340833,26.758134339438893,38.00938908924444
49.5,43.857333929350006,44.97377955175,47.403769136499996,41.620853827575,36.8091281451,29.10382256455,32.1382131189,32.643202208400005,,51.74627634995,46.637549149425,52.935087118675,41.85891959305,47.30046945555,23.2213930002,20.77936224993333,37.99235278723333,,50.215133739075,52.1098731852,54.052678251225004,46.333580471800005,39.231682789,19.183857950500002,26.164072630233335,38.50524475525,,48.60624800612501,47.90706729545834,51.463844835466666,43.271117964141666,41.11376012988333,23.83635783841667,26.36054933302222,36.38026658362778
50.0,44.109085354475,44.540613330875,47.3260776809,41.2477240066,37.7536424749,26.716095149824998,32.1627836528,28.9884508164,,52.934158048325,46.154789003975,52.85276197815,43.925452535249995,48.463300920875,24.757567077624998,19.631397932166667,35.16339869283333,,49.970726422199995,52.756788737275,56.627134832875,48.19890782745001,40.0146131178,19.659975049466667,29.374188929166667,41.568627451,,49.004656608333335,47.81739702404167,52.268658163975,44.45736145643334,42.077185504525005,23.711212425638887,27.05612350471111,35.24015898674445
50.5,45.149151219325,43.763074071275,46.752918207525,41.23235152645,38.061590583,27.92339606985,33.03357877555,32.185527880433334,,53.22926410965,46.501343012425,53.47460158555,44.144162149325,47.211279811400004,22.66998625535,19.159588261733333,33.4630148356,,51.75392739835,53.000590714725,56.7575306421,47.5946722236,41.74539670074999,19.467802873600004,27.20686614366667,39.9082220874,,50.04411424244167,47.755002599475006,52.32835014505833,44.323728633125,42.33942236505,23.3537283996,26.466677726983335,35.18558826781111
51.0,44.903050738175,44.61827549395,48.999447162224996,40.728782638275,37.240071388725,26.9125543488,30.849414481300002,31.18686868686667,,53.949448464599996,47.817005579225,52.56184026935,44.312343903775,49.371745366024996,22.991071428574998,18.45180752203333,32.99172959366666,,52.4444341567,52.81536990812501,56.24451137317501,46.83660411325,45.151641180175005,19.51739542063333,26.646147664666668,37.19310955485,,50.432311119824995,48.416883660433335,52.60193293491667,43.95924355176666,43.921152644974995,23.14034039933611,25.31578988933333,33.79056927846111
51.5,46.35191384,45.444859230375,48.15479691175,40.09729741882499,37.55642076345,25.802863457875,32.523728454175,33.8191935251,,53.21566236405,48.676144495125,54.652788623825,44.101279800825004,49.674072427374995,22.58299790185,20.675450772433333,33.704661351733336,,52.27955493105,53.3567468821,55.83420529897499,48.978265592425,46.385041683,18.303006999100003,27.0523827299,37.92162698415,,50.615710378366664,49.159250202533336,52.88059694485,44.39228093735833,44.53851162460833,22.229622786275,26.750520652169445,35.14849395366111
52.0,47.017627726049994,47.8034478511,48.959724168125,41.099267058075,38.541123314025,25.35637955295,31.281310615850003,27.64428053583333,,54.747274102599995,48.261234976924996,54.98440093555,44.292781305,49.8169302006,25.5089440295,22.152411741266665,37.38301353563333,,53.6888453115,53.993924745,56.2903069371,47.900250694125,46.920621390075,19.59871302943333,24.808375104433335,35.875373251599996,,51.817915713383336,50.019535857675,53.411477346925004,44.430766352400006,45.09289163489999,23.48801220396111,26.080699153850002,33.63422244102222
52.5,48.012582264225,46.1220900095,49.22073013855,41.591809755625,37.707473011725,26.64781297135,27.831238827175,30.3081232493,,55.767811516875,49.676164520675,55.6961745195,45.965792540525,51.233142967675,23.1388616264,22.1013488544,31.771920712666667,,52.728856108749994,53.982639719699996,58.316319603925,49.485454301100006,48.111443102,20.855170315333336,24.069177886133332,37.066533930649996,,52.16974996328333,49.92696474995833,54.41107475399167,45.68101886575,45.684019693799996,23.547281637694443,24.667255189236112,33.04885929753889
53.0,48.225555801075004,46.31588872945,48.59418373952501,41.455808901,39.189465630875,25.795261292675,29.66105646015,27.1449007276,,55.775118017575,51.7006900123,57.120082091775,46.0809582753,50.93932122275,23.073247202874995,21.596021130833336,32.765926883566664,,54.1362935869,54.231430180325,58.176711248524995,49.112245640299996,49.798074051075,19.1667180556,21.72170553213333,38.75429553265,,52.712322468516675,50.749336307358334,54.630325693275005,45.54967093886666,46.64228696823333,22.678408850383335,24.32626104103889,32.88837438127222
53.5,48.8378990116,47.364640199825004,50.337313364174996,44.058808770675,38.885812568075,27.9600023104,29.624211977925,27.480323251466668,,57.4107825125,51.495722812875,57.3128010234,46.281216809200004,51.590124478975,25.669553537225003,20.8716346869,34.61981492266667,,54.553008326975004,54.194086999375,57.936622048375,48.9747853799,49.726299927825,21.141481426533332,23.227027981133336,37.97972797365,,53.60056328369166,51.018150004024996,55.19557881198333,46.438270319925,46.734078991625005,24.92367909138611,24.57429154865278,33.35995538259445
54.0,47.653421801925,49.1694768036,50.74278590245,43.35261882,40.386161667925,26.9123616291,30.320061330875,29.6925518051,,57.800647736500004,51.88614386705,57.1071775223,47.216670868175,52.801303292575,25.519492364125,19.980705548233335,34.80461952223333,,55.614961491100004,54.920526008799996,60.516902817775,50.76043880105,52.213596231825,22.950633227566666,24.038214775266667,39.65068747675,,53.68967700984167,51.99204889314999,56.12228874750833,47.109909496408335,48.467020397441665,25.127495740263893,24.779660551458335,34.71595293469444
54.5,50.282006231575004,48.64539163325,51.09837659325,43.54380793375,42.128610026325,26.250206803325,31.016732101974995,28.524871355066665,,56.8820323976,53.21701824105,57.344702813775,47.856796541899996,51.578996850075,25.983690668925,20.576923076933333,31.775448909199998,,54.338532068899994,55.0386916677,58.49734770575,49.647221654875,52.240647931,21.944739037333335,24.545827879166666,38.443935926799995,,53.83419023269167,52.30036718066666,55.64680903759167,47.015942043508325,48.64941826913333,24.72621216986111,25.379827686025,32.91475206368889
55.0,50.489549370675,50.238011599725,50.656717948925,42.988941612625,42.18368970025,27.310158618325,33.002679876575,33.077444814399996,,58.943416605124995,53.265059581174995,55.18582251475,47.869251370049994,50.420164947574996,26.484522128075,18.408702408699998,32.375830175599994,,53.787757662675006,53.823323570325,58.8281522329,52.472646344474995,52.59884239405,21.4037540241,23.696501093400002,37.37606837605,,54.40690787949166,52.44213158374166,54.890230898858334,47.77694644238333,48.40089901395834,25.0661449235,25.035961126225,34.27644778868333
55.5,49.299221626275006,50.3844164546,51.041045336625004,42.74684298875,40.82509070625,26.901668622625003,30.379942435425,31.502335669,,56.881165037174995,52.325767821724995,57.156694491799996,48.445971176025,50.3691126446,26.50735600565,20.0463954961,31.52164212403333,,54.782373438375,56.1819253479,59.2731116026,51.67362854265,52.645956453425,23.538058452733335,21.45956957916667,36.4313652449,,53.654253367275,52.964036541408326,55.823617143674994,47.62214756914167,47.946719934758335,25.64902769366945,23.96196917023056,33.15178101264444
56.0,50.041889640275,48.00181987595,51.08851280805,43.58746159115,42.974201018025,26.447720935525,30.450585758524998,33.73103958566667,,56.47316572175,52.236566553675,55.92724364605,46.90055551035,50.042069238775,27.495094324975,17.7811077811,30.8802308802,,55.768498088,56.293026358675,59.366361805825,53.255822328075,52.734072140449996,22.70179156973333,22.729831122066667,37.828947368399994,,54.094517816675,52.1771375961,55.460706086641665,47.91461314319167,48.58344746575,25.548202276744444,23.653841553897223,34.14673927808889
