TIME,A3,A3.1,B3,B3.1,C3,C3.1,D3,D3.1,Unnamed: 9,A1,A2,B1,B2,C1,C2,D1,D2,Unnamed: 18,A1.1,A1.2,B1.1,B1.2,C1.1,C1.2,D1.1,D1.2,Unnamed: 27,A1.3,A1.4,B1.3,B1.4,C1.3,C1.4,D1.3,D1.4
27.5,42.846524627075,36.683399327275,36.433756369725,25.812491091825002,22.500120098100002,20.334356114800002,25.614611089975,17.80756342035,,51.8471624467,43.799129140025,37.532119006225,34.018171501375,30.715640983300002,15.219344666633333,22.8617336545,20.7029701979,,51.08279077900001,46.327977137000005,42.4587978955,32.77677992075,20.15457620393333,28.248751914049997,18.390256486375,17.495291902066665,,48.59215928425834,42.27016853476667,38.80822442381667,30.869147504649998,24.456779095111113,21.267484231827776,22.288867076949998,18.668608506772223
28.0,44.74331524695,36.827586119175,38.809205659725,25.326183911475,22.818721385066667,19.522334818666668,25.116791528775,16.098288683695,,50.065913371,43.03092212085,37.921844149150004,33.32960544375,31.402297222300003,16.980222345066668,24.34531826475,21.2240699345,,50.4173207397,47.311491589724994,42.11247094645,33.605360573775,22.355839661866668,31.434461943825,17.9534203101,18.454274378366666,,48.40884978588334,42.38999994325,39.61450691844167,30.753716643,25.52561942307778,22.645673035852777,22.471843367875,18.59221099885389
28.5,44.26248372982501,39.071853178775,38.7444389089,26.366519711475,21.201425305900003,20.070929382366668,23.901786026699998,16.1542701847425,,50.2666374465,44.40999584085,40.0634985929,34.9971355793,30.193072287366665,14.925985245566666,23.444630918075,22.19314641745,,49.526992585275,48.9921787326,43.758527654075,33.39114358825,23.554178115033334,30.741072517525,19.447112979,18.265431051500002,,48.0187045872,44.158009250741664,40.855488385291665,31.584932959675,24.982891902766667,21.912662381819445,22.264509974591665,18.8709492178975
29.0,43.596990789399996,39.44972964975,39.660420471425,26.504644687524998,23.707835078966667,20.280934343433334,23.927381301225,16.434421999125,,50.53247567075,43.862857054500004,41.90700286175,35.631550653400005,30.984628192533336,17.288904205966666,25.103774649375,21.414312187775,,49.55111061445,49.96165256432501,43.776451189925,35.23634750305,23.624058183466662,30.736714100999997,20.43324964195,17.289096037866667,,47.893525691533334,44.424746422858334,41.7812915077,32.457514281325,26.105507151655555,22.768850883466666,23.15480186418333,18.37927674158889
29.5,43.0891294212,39.911578955225,38.693827820799996,27.157383159549997,24.646141215100002,19.903915229899997,25.122130626125,16.474553086725,,49.54174192375,45.008285574949994,42.4457519285,36.730316681074996,34.94283063183333,19.34135301826667,24.902629514975,23.587517763475,,51.487330644,49.366847547625,46.109757145174996,34.51207719705,23.772243819133333,32.280320515475,20.493157956599998,17.8319990238,,48.03940066298333,44.76223735926666,42.41644563149166,32.799925679225,27.78707188868889,23.841862921213888,23.505972699233336,19.298023291333333
30.0,43.413478207525,38.611502600525,37.316106926275,29.017361537924998,24.8506666366,21.593240299633333,24.36940244325,17.6038814193,,49.201041288075,45.143544007875,42.87788766285,35.17357717245,32.453639179266666,18.704460821,25.764273300725,24.78777579535,,52.2522646565,51.257968752825,47.167657739075004,37.41775490105,25.79902928913333,35.678583990275,20.682895429225002,17.114475601433334,,48.2889280507,45.00433845374167,42.4538841094,33.86956453714167,27.701111701666665,25.325428370302777,23.6055237244,19.835377605361113
30.5,44.766582306175,39.858878478825,40.194082382350004,27.803405926974996,25.414097262833334,21.520887581933334,25.7131386398,17.746343670625,,49.920793540199995,45.745339802575,44.461464374875,36.06729263195,33.07953003273333,19.293764532466668,26.403457653475,25.180219640125,,51.60143315955,50.532671810125,47.03214067305,37.22711163275,24.834397805833333,34.054339940474996,20.680200056925003,17.23026797173333,,48.76293633530833,45.37896336384167,43.895895810091666,33.69927006389167,27.776008367133333,24.95633068495833,24.265598783399998,20.05227709416111
31.0,44.601793977075,40.443450232025,38.882858920075,29.30935815185,25.787796174566665,21.1563501656,24.384759938475,16.093703909075,,48.994907697675,45.86514632629999,44.434444801575,38.010092693625,36.3827494468,18.882011605433334,26.577186323375,25.535085572925002,,52.456591226525,50.88762663107501,48.348916871575,35.64189329865,25.863229437533334,33.987592492800005,21.420531716950002,18.076946752833333,,48.684430967091664,45.732074396466665,43.88874019774167,34.32044804804167,29.344591686300003,24.675318087944447,24.127492659599998,19.90191207827778
31.5,43.31968799555,39.8490677482,38.908884231274996,29.422583251200003,25.706281712733333,19.717633249299997,23.27681232935,16.493388435725,,49.810884247225005,46.517412800275,45.92072390795,38.210259952425,32.48932356943333,19.116871526500002,29.063120182675,26.098556225875,,51.598669693000005,51.739370652025,48.2312588451,36.0790624819,26.322317971700002,34.779987260824996,20.964672619825,18.668288025833334,,48.24308064525834,46.0352837335,44.35362232810834,34.57063522850834,28.172641084622224,24.53816401220833,24.434868377283333,20.420077562477776
32.0,41.42664233295,39.259153835025,40.481738719975,29.7231766509,25.5165011559,21.968181838466666,23.995804660574997,14.287254869982501,,51.486975706124994,45.3374149965,45.24128562725,39.0474255438,34.49873103603333,19.35353535353333,28.79998504605,26.146351455425002,,51.87299102405,50.252657659700006,48.1386101072,35.24321693185,26.0229657484,33.865976441049995,19.9842650844,18.463094986366666,,48.262203021041664,44.94974216374167,44.62054481814167,34.67127304218334,28.679399313444446,25.062564544349996,24.260018263675004,19.632233770591387
32.5,42.934554064425,39.244475215025,39.277120397100006,32.2913832338,25.094751957200003,21.4889357592,23.966921498399998,17.033544415875,,49.629663885824996,46.052175327675,46.97898332695,38.371470430849996,36.548397136599995,22.470433366266665,28.295716192225,25.9301952918,,51.0879730976,51.387686608799996,49.271743777850006,36.998025291475,26.2232011843,32.59335242819999,20.9975995946,18.096358632966666,,47.88406368261667,45.56144571716666,45.1759491673,35.88695965204167,29.288783426033334,25.51757385122222,24.420079095075,20.35336611354722
33.0,43.794773325425,39.832022221624996,39.972551581625,32.485861681325005,26.7144292449,21.316628042333335,25.181982681275002,15.590733470025,,48.58355155375,47.27966178345,49.054899645125,39.283775307275,36.24823793003333,20.616107557766668,29.496349275100002,26.483502324774996,,51.691758820175004,51.86773736795,49.85745659445,37.36214822465,27.9247560152,34.081130453724995,20.753224342124998,17.650660135333332,,48.02336123311667,46.32647379100833,46.29496927373333,36.377261737750004,30.295807730044444,25.337955351275,25.1438520995,19.908298643377776
33.5,45.118208910099995,40.026796912475,40.3708414646,31.982437395675,26.596888948066667,20.988117052566665,22.56756090275,16.025660620845,,51.767405728324995,45.92339788285,50.749792740225,42.236949980425,34.6281098581,20.8315871519,29.06764014105,27.098181642725002,,52.352848050625,50.30498190865,49.145355612349995,36.5864571002,26.8888899816,35.30480047145,20.7133018994,18.89895394006667,,49.74615422968333,45.418392234658334,46.75532993905833,36.935281492099996,29.371296262588885,25.708168225305556,24.116167647733334,20.674265401212224
34.0,45.58412409699999,40.01046488555,41.9860488672,33.24967844305,25.413951651566666,20.720529622666664,25.1053290236,15.700433500434999,,53.361381436550005,45.889062411875,49.074558635900004,42.91782486287501,35.79141820066667,21.467824126233335,28.462328443575,28.516128110825,,52.245505344975,50.512018486500004,51.078579529049996,37.695958810175,27.89930615766666,33.9451656829,20.6294044339,17.650448293666667,,50.397003626175,45.47051526130833,47.379729010716666,37.954487372033334,29.701558669966662,25.377839810599998,24.732353967024995,20.622336634975554
34.5,46.776258762,39.96463786205,41.453652018374996,33.42363220775,25.8491201169,21.835375446866667,25.1942907424,16.707499982425,,53.6359641471,48.432438192675,51.723075265575005,43.270740345175,35.75070064166667,22.130700790000002,28.295802620350003,30.050171626375,,51.346506983075,49.574177836975,51.35433490425,39.135202472325,26.9649615172,34.209802330725,21.847006093525,19.3410379749,,50.58624329739166,45.99041796389999,48.1770207294,38.609858341750005,29.52159409192222,26.058626189197224,25.112366485425,22.032903194566668
35.0,44.481084188175,39.399067778925,44.087772008475,34.0830753158,26.135668429533336,22.371552828433334,23.768882202824997,15.8282442733525,,53.917828232575,48.58039305465,50.87666944349999,43.265809261849995,40.07310642376666,21.649685225833334,31.169087730100003,28.918193829275,,53.305469118875,50.6634287342,52.718021680225,40.036922434725,27.867762420000002,35.58575864515,21.104894883075,18.9575497071,,50.568127179875,46.21429652259167,49.22748771073333,39.12860233745833,31.35884575776667,26.535665566472222,25.347621605333334,21.234662603242498
35.5,46.267351457325,38.835577286475,43.52108704245,35.408007348675,25.9890228485,24.011511052433335,25.82881151415,17.7389221553,,52.6555823328,49.9308200571,52.395782622750005,43.908386091825,36.98785377783334,22.338888148733332,30.782440708925,29.091960670899997,,52.7438192033,48.29335248555,51.395953661675,41.397179268075,29.941731066300004,37.3132124298,23.022185201750002,18.262530977533334,,50.55558433114167,45.686583276374996,49.104274442291675,40.237857569525,30.97286923087778,27.887870543655556,26.544479141608335,21.697804601244442
36.0,46.433553876299996,40.454147169525,44.087011652049995,34.2624068264,26.8245171856,22.423559158133333,26.658425481899997,17.272793018567498,,52.289026839899996,49.138740519975,54.0337087003,45.288986806825,40.4883762381,22.53509502866667,32.80255363645,27.786195286175,,52.243652539799996,49.93754808505,53.327098773675004,40.857247411399996,28.31075830816667,37.531086252175,23.8780276612,18.8309305321,,50.322077752000006,46.510145258183336,50.48260637534167,40.13621368154167,31.87455057728889,27.496580146325,27.779668926516667,21.29663961228083
36.5,46.130754605925,39.261790693225,43.36543760315,34.32528228805,27.804215153433336,22.814581321166667,26.31497940145,18.43510501646,,53.448122958599996,47.5907386559,53.688963942525,47.36002144735001,38.9847404524,25.4265264388,32.83661513925,29.870221742025002,,51.818669864300006,49.531132027,53.25179766655,42.220853989975005,30.391505605733332,38.409555785775,22.4115616286,18.8559767729,,50.465849142941664,45.46122045870833,50.102066404075,41.302052575125,32.39348707052222,28.883554515247223,27.1877187231,22.387101177128333
37.0,47.018159052075,38.987747541825,43.968851483725004,33.003310609225004,27.398032586133336,23.403696878333335,26.992200485875003,18.604188621455002,,52.4757711385,48.625403648475,54.258611359925,47.9394861393,40.72313897073334,24.3347771812,32.161376385475,30.49029529905,,52.071244172575,49.774871992125,53.855443241675,43.18720356955001,30.7623222416,37.105030523625,23.298449804275,18.9380688501,,50.521724787716664,45.796007727475,50.694302028441676,41.37666677269167,32.96116459948889,28.28116819438611,27.484008891875003,22.67751759020167
37.5,47.85046845687501,39.056381888800004,45.4958093865,33.912658509675,28.0986592986,23.624342733899997,27.764161106924995,19.906357562900002,,54.270652589775,48.637697537175,53.154816463775006,46.860038203849996,38.7339266755,26.82856938173333,32.809025022875,29.304229086425003,,52.718962929175,49.4319062773,54.481098402724996,41.8178512048,31.089621546133333,40.88520080105,24.442631396675,21.318657563933332,,51.613361325275,45.708661901091666,51.04390808433334,40.863515972775,32.640735840077774,30.44603763889444,28.33860584215833,23.50974807108611
38.0,48.09494581667501,40.1554169886,44.452246534875,34.356641735649994,32.30737270983334,23.271035477933335,28.873380301199997,20.062099352375,,53.505920152675,49.314665271850004,52.752872523975,45.544059334,41.416527840899995,26.936769936333334,32.47556303545,31.090282754125,,53.42336825105,49.3863240345,54.3688871665,44.522994198425,32.18076475753333,38.398777995825,23.018221026099997,19.700430188333332,,51.67474474013333,46.285468764983335,50.52466874178333,41.47456508935833,35.30155510275555,29.53552780336389,28.122388120916668,23.617604098277777
38.5,46.6074639508,39.69925407505,47.282052456900004,36.5454913174,33.7403570984,24.826171958000003,29.665178273675004,21.53328510755,,52.581187435375,50.80588557025,52.778745835825006,45.31533031015,42.03465102853333,27.7912948707,31.522129260125,31.158260742425,,54.9180093413,49.236789934975,54.1051980903,44.1696754586,32.81409727843333,40.189411812524995,23.5929694098,21.930402183833333,,51.368886909158334,46.580643193425,51.38866546100834,42.010165695383336,36.19636846845555,30.935626213741667,28.260092314533335,24.873982677936112
39.0,47.11891281712499,40.681202238875,47.449623115475,36.902113475549996,33.563916165533335,28.133830960799997,29.2811796966,21.0325275018075,,51.835987953274994,51.885732584675004,54.08889025735,48.560145094625,40.104807473233336,28.378945761266664,30.415390288174997,31.4128971392,,54.798390451425,49.27000451585,53.898335713675,45.517967951974995,31.619683271533333,40.743081790475,24.036143589324997,20.1051613453,,51.25109707394166,47.278979779800004,51.81228302883333,43.66007550738333,35.09613563676667,32.418619504180555,27.910904524699998,24.183528662102503
39.5,47.0851901816,41.4632985666,48.168027888525,37.44759260185,33.11967971303333,25.450125886166663,29.474814912825,20.385148825575,,52.959480308125,50.1380453958,53.733667856625004,47.562089062425,42.87960903233333,30.063502654133334,35.749448016,32.304303579525,,53.95032847042499,49.62222327705,52.87663148455,45.19733349325,31.09596832993333,39.792826567775,24.0755164135,18.584209441366667,,51.33166632005,47.07452241315,51.59277574323334,43.40233838584167,35.6984190251,31.768818369358332,29.766593114108332,23.757887282155554
40.0,46.713640867875,40.8035651126,47.331934010050006,36.374702142425,34.246278050633336,26.67976088176667,31.377216450675,19.31678335575,,53.83330286465,50.650202728874994,53.432215937075,49.92748087475,44.94712966056667,26.738037307400003,35.357334461549996,34.07211695815,,54.298420655475,49.212702204325005,54.343289984449996,43.38495693405,33.92907848373333,40.3798294219,24.981680930599996,19.419353699133335,,51.61512146266667,46.8888233486,51.70247997719167,43.22904665040834,37.70749539831111,31.265875870355558,30.57207728094166,24.269418004344445
40.5,46.294144841450006,41.494903229975,46.696951058,36.637337502475006,34.01970215693333,26.663270180233337,28.996813148450002,21.770018023800002,,53.528998129475,49.229361372075,54.773297402025,48.876511715775,45.30562644306667,28.66203670323333,34.782447170325,35.883581597125,,55.125885188525004,49.914859043575,53.35883178635,44.99864361475,35.00684650153334,40.38776636125,25.762418472249998,19.305399035766666,,51.649676053149996,46.879707881875,51.60969341545834,43.50416427766667,38.11072503384445,31.90435774823889,29.847226263674997,25.652999552230558
41.0,47.717363303499994,42.847634818074994,46.12185851875,38.016304866375,36.03030086526667,25.573168575966665,29.92150532125,21.806684440799998,,51.7448035676,49.143384070675005,53.679109405300004,49.920900962625,45.94221808946667,29.788182428733332,34.869320183975,35.2114654319,,53.92533737354999,50.47039356235,52.8294622869,45.525197268875004,36.5703247166,40.883049851574995,25.598767737849997,22.570671197133333,,51.12916808155,47.487137483699996,50.87681007031667,44.48746769929167,39.51428122377778,32.08146695209167,30.129864414358334,26.529607023277777
41.5,47.180795537550004,42.449858700025004,46.75726470845,39.859207837425004,34.739458511433334,26.4045436463,28.948355008024997,21.067582730925,,53.52201438665,50.234907326025,52.38620312995,47.781265416725,47.092187459133335,31.606630218433335,35.232039732025,35.84765051225,,55.20863305735,48.8223868089,53.646697993675005,47.529975003075,33.22671531986666,40.1430626677,25.936887974925,21.15334929846667,,51.97048099385,47.16905094498333,50.93005527735834,45.05681608574167,38.35278709681111,32.71807884414444,30.039094238325003,26.022860847213888
42.0,48.291939163674996,41.681850271449996,46.964607855925,39.447066419525,38.49228589146667,27.304251248699998,30.264606548874998,21.488648025425,,53.08218812724999,48.813326313325,52.843745687025,48.03307215037499,47.19175119916667,31.73905547476667,36.226383547625005,34.069784412825,,55.691922932425,49.8910841666,53.80336836629999,48.070505150325005,34.821438837033334,40.879724348399996,25.18973664835,22.065554463799998,,52.355350074449994,46.795420250458335,51.203907303083334,45.183547906741666,40.16849197588889,33.307677023955556,30.560242248283334,25.874662300683337
42.5,47.928503008949995,41.153398201125,47.009904446099995,38.8600564625,35.480792757500005,28.825700700699997,30.677465188950002,22.7880211159,,52.934120666375,50.749870365125005,53.0058664874,46.440378877025,45.65610017223333,31.3152772002,37.489469775574996,34.05809121355,,55.04447144277499,51.3559780393,54.724778046525,46.9356193286,36.49811207876667,42.279479832875,26.714515511825,21.951255311733334,,51.96903170603333,47.75308220185,51.58018299334166,44.078684889375005,39.21166833616667,34.140152577925,31.627150158783337,26.265789213727782
43.0,48.422976478725005,41.853589441000004,46.6603476584,40.877843809125,36.627460777766665,26.354847494566666,31.9395283411,22.59694290005,,53.779365717725,52.401772677900006,52.893374316599996,47.5597846203,46.51209532616667,29.769100580266667,36.279327054675,34.7109040789,,55.999859308175004,51.27071166099999,53.35532412735,47.4879489357,35.901494706,40.625048627400005,26.196791624625,22.25376745033333,,52.734067168208334,48.50869125996667,50.96968203411666,45.30852578837499,39.68035026997777,32.249665567411114,31.471882340133334,26.52053814309444
43.5,48.845065324850005,43.245573776575,46.42392322655,40.520577980125,38.07068037596667,27.678611674566667,29.747383892325,22.939960774175002,,52.031046495125004,52.0121565374,54.1353620268,47.037263846925,48.54741008836667,32.42871541276667,38.2358416283,35.589046933774995,,55.34385512165,49.473097648825,53.48825095609999,46.164125121425,34.37686485663334,40.162200030150004,28.092297686675,23.1436715225,,52.073322313875,48.24360932093333,51.34917873648334,44.573988982825,40.33165177365556,33.42317570582778,32.025174402433336,27.22422641015
44.0,48.20227525125,42.494541236749996,47.705979903824996,40.53335980345,36.6878612665,27.367890080933336,29.9821075469,21.9278079962,,53.238933615875006,51.38934411745,52.413778733274995,46.314531630375,48.12919791573333,31.9549737073,38.663930810275005,35.938316652775,,56.130586189300004,49.246874282475,54.201808457700004,48.01479125692501,35.07786426443334,42.121705600475,27.4396558724,22.82683649306667,,52.523931685475,47.710253212225005,51.44052236493334,44.95422756358334,39.964974482222225,33.81485646290278,32.028564743191666,26.897653714013888
44.5,48.99162233165,41.512756888199995,47.9759306605,40.419729789375,39.175620650000006,26.8748195396,28.909196568875,20.272671230849998,,51.24770929562501,50.548489623325,51.610389657875004,46.546058542075,49.880510949533324,32.2845476037,38.273707330925,34.323022985525,,55.384969587899995,50.813166573000004,52.42881537355,49.14987997955,37.261333438133335,42.26052092615001,27.052623596425,22.915886087566665,,51.874767071724996,47.62480436150833,50.67171189730834,45.371889437,42.105821679222224,33.806629356483334,31.411842498741667,25.83719343464722
45.0,50.9555449114,42.854438202725,47.2778926476,40.906482116824996,38.83995817503333,26.174100084866666,30.897315255499997,21.9453811441375,,52.502671799875,51.447454266775,50.474737149525,45.561025135475,46.03774006966666,32.94280544806667,36.3560742104,34.556417552250004,,56.2761987843,51.8664018675,52.879689434099994,49.69171122485,36.5605812774,42.21433040185,27.45842479395,22.783394875566668,,53.24480516519166,48.722764778999995,50.210773077075,45.386406159050004,40.47942650736666,33.77707864492778,31.570604753283334,26.428397857318057
45.5,49.44951313035,42.311298912125,45.20741014737501,40.780563619625,39.16570568376667,28.14274663273333,28.843237935475,23.983289734575003,,51.997414350324995,50.86899241395,49.626216098099995,46.954979216625,47.20279720276667,32.2480068447,34.76692847385,33.7310014673,,56.290451309,51.359230730200004,51.871992310525,49.27146565185,36.648941151833334,43.201011482724994,26.6377040671,23.2791506104,,52.579126263225,48.179840685425006,48.901872852000004,45.66900282936666,41.00581467945556,34.53058832005278,30.082623492141668,26.997813937424997
46.0,49.800341753050006,42.5685530481,45.228491958725,40.7510345545,41.2312674431,27.038809576533335,29.293253425525002,24.386647775324995,,53.897157864175,51.77270235682499,48.3083069945,48.121935104675,47.275206195900005,30.7496534706,36.11165179395,35.375710938725,,56.186336721450004,51.26312736525,52.067577647049994,47.502665723999996,37.278534254633335,41.554520250574996,26.773350090725003,21.57394701686667,,53.29461211289166,48.534794256725,48.53479220009166,45.458545127724996,41.92833596454445,33.11432776590278,30.7260851034,27.112101910305554
46.5,50.313671633424995,42.0896584739,44.781267692475,41.208162934125,39.62573011416667,26.99747876076667,31.66501076335,23.22508571962,,55.735280569625004,51.165214441275,47.201638745000004,47.259245132249994,47.99650122836667,34.50369075366667,38.46284545499999,32.81213182435,,55.89214198885,52.074320229325004,52.202350839475,47.488728213125,36.650594553766666,42.9635818051,27.7577367642,22.43848966046667,,53.98036473063333,48.443064381499994,48.06175242564999,45.31871209316666,41.424275298766666,34.82158377317778,32.62853099418333,26.158569068145553
47.0,49.406806195025,43.335937826425,45.61946440845,40.730217005225,41.70496635533333,26.214451267266668,30.3200304183,22.5913065734,,52.1553317978,55.287633300799996,45.1439796895,42.375859787900005,46.72899680966666,30.915020483966668,36.3143233933,31.53306135335,,56.59635917795,50.865145564849996,54.84304762295,48.2075030331,35.73964769733333,43.23225625215,27.99132046715,23.923829489866666,,52.719499056924995,49.82957223069167,48.5354972403,43.771193275408336,41.39120362077778,33.45390933446111,31.541891426250004,26.01606580553889
47.5,50.144886502700004,44.0926081384,45.632377790575006,40.266652189474996,42.047936976033334,27.322236856633335,32.237133980175,21.69033817675,,50.267401369775,54.476233531375,44.654174523375,42.77547454205,46.608961903066664,30.836698384766667,36.384285890925,32.1072659438,,56.549247099625,51.5940373205,53.7161836149,45.68777796105,38.52798376456666,42.510133579350004,26.4992263317,23.330480042566663,,52.32051165736667,50.054292996758335,48.000911976283334,42.90996823085833,42.394960881222225,33.55635627358334,31.706882067600002,25.709361387705556
49.0,44.78163222435,38.574812787925,37.8448923514,33.341010837725,33.2864203036,14.866715198333333,19.39536349695,18.689501028175002,,49.1491457505,51.159763625500005,38.6706098538,37.759540003125,33.781707127266664,20.1492565903,30.726073961500003,27.034487421799998,,52.749586595675,47.688279579275004,48.079074045975,39.097665562050004,29.222173696166667,34.17542161815,21.2637736087,13.944725962173331,,48.893454856841664,45.80761866423334,41.53152541705833,36.73273880096667,32.096767042344446,23.06379780226111,23.795070355716664,19.88957147071611
49.5,45.267873579500005,39.809452563275,41.471421909125,35.310738435424994,36.069684858133336,17.2727108803,25.424031674025,19.804086494074998,,49.232737520375004,50.951886059675,39.007918601875,38.3042725646,37.07881682356666,20.3783082576,28.6393079764,24.623893457624998,,54.052678251225004,46.333580471800005,47.068050726224996,41.035388684575,31.482011437833332,34.961496990775,21.554095549099998,16.492923818133335,,49.51776311703335,45.698306364916675,42.515797079075,38.21679989486666,34.87683770651111,24.204172042891667,25.205811733175,20.306967923277778
50.0,45.97891170965,39.97633596155,40.79461996915,35.32104264455,35.149641398099995,20.986939608733334,27.309612067725,17.93323427645,,50.54762268975,49.897364219299995,39.287983386025,37.348940263525,39.1600335149,22.612542339900003,30.917992495374996,25.15282163005,,56.627134832875,48.19890782745001,47.669177019500005,41.594343817,31.21911687853333,32.68210464235,19.51992383775,18.267843865966665,,51.051223077425,46.02420266943333,42.58392679155833,38.08810890835833,35.17626393051111,25.42719553032778,25.915842800283333,20.451299924155556
50.5,45.09995971405,38.638556392699996,41.653035043175,34.638914800875,34.09182603083334,21.208523487966666,26.618383966,18.287127931624998,,50.222678330675,50.290025492975,39.517364564299996,36.27855373135,36.89498035846666,23.750849015166665,30.809406915574996,23.457149105425,,56.7575306421,47.5946722236,47.762755160125,42.8224491629,31.6385862299,36.079944654725,20.713341862600004,16.150579575046667,,50.693389562275,45.50775136975833,42.97771825586667,37.913305898375,34.2084642064,27.013105719286113,26.04704424805833,19.298285537365555
51.0,46.15794300485,39.427654972975,41.2390800892,35.354933851625,38.94872165903333,19.606457660266667,26.32030248265,19.190150400675,,52.485404229975,49.50169720607501,40.41691841815,37.47636994595,38.4151046639,22.545052995133332,31.682561422324998,25.711622306375,,56.24451137317501,46.83660411325,48.134738935325,40.920124185875004,32.9340349163,34.907653275875,20.336054935025,17.64138052146667,,51.62928620266666,45.255318764100004,43.263579147558325,37.917142661149995,36.76595374641111,25.686387977091666,26.112972946666662,20.84771774283889
51.5,45.866807225875,39.65572099435,42.081275561824995,36.660038059575,36.83987446363333,20.351117359800003,26.837553675775,16.9740414386925,,53.913443912575,49.75036327605,41.45056000345,36.632821412300004,41.11303587723334,23.539894412599995,32.17139111727499,24.679639983324996,,55.83420529897499,48.978265592425,46.53513372395,41.091679330975,32.8928533811,34.598839075899996,21.018911144525,17.408008679,,51.87148547914166,46.12811662094166,43.35565642974166,38.12817960095,36.948587907322214,26.1632836161,26.675951979191666,19.687230033672495
52.0,46.0498807631,39.3463725709,41.138535361875,36.054600339875,36.90106225736667,20.1401074097,27.79652793265,18.4168067178425,,53.062973082575,50.23286235985,41.5356021118,39.047784507625,39.6571829429,26.199491913533333,33.53745633295,25.776311345875,,56.2903069371,47.900250694125,47.941629193275006,41.79798947454999,32.684246178866665,35.76339447935,22.711079978449998,19.34116743063333,,51.80105359425833,45.82649520829167,43.538588888983334,38.96679144068333,36.414163793044445,27.367664600861115,28.015021414683332,21.178095164783613
52.5,45.224541248125,39.718038457925,42.154593922375,37.501444879825,36.67918399653333,21.9944095316,25.11175405695,18.00364482262,,52.651686718375004,48.41821589925,41.453878031075,39.971876786500005,41.294379245066665,24.9479719057,35.64666217365,27.809318171725003,,58.316319603925,49.485454301100006,48.67125344765,41.742522571,34.65814566213333,35.411231796125,23.160384940725002,19.979288781333334,,52.064182523475004,45.87390288609166,44.09324180036666,39.738614745775,37.543902967911116,27.451204411141664,27.972933723775,21.930750591892778
53.0,45.8035819354,39.445111733275,41.1922749245,37.26601913855,37.774962175233334,21.181840405533332,28.3771117659,17.453374513179998,,52.51069907189999,50.59842875295,42.019805774774994,40.4658364494,43.3571586892,25.8000146091,37.619273188975,29.3830847702,,58.176711248524995,49.112245640299996,50.33169347785,40.921052582375,35.891611831233334,35.885239406625,24.481853474525003,20.556689370966666,,52.163664085274995,46.38526204217501,44.514591392374996,39.55096939010833,39.00791089855556,27.62236480708611,30.159412809800003,22.46438288478222
53.5,45.64561821615,39.86650598445,42.66913918785,36.138773524825,39.593506493499994,23.821029303766664,31.747932164,18.146538878695,,54.643392599174994,49.005445626675,43.64118526755,40.699987139925,42.74215465813333,26.799330843433335,38.932204947825,31.529379524175,,57.936622048375,48.9747853799,49.960086036825,43.875399440150005,35.1364770153,37.88282649244999,25.30058676785,20.92646455583333,,52.741877621233336,45.94891233034167,45.42347016407499,40.2380533683,39.15737938897777,29.501062213216667,31.99357462655834,23.53412765290111
54.0,46.006301385775004,40.635274246525,43.52311498825,37.59082765565,41.180998480999996,23.7959331631,30.423347454600005,20.822787675875,,54.473238915349995,51.067817728275,42.711301983350005,42.045887799575,43.93793623846667,26.720901126399998,39.25883316165,31.061207433675,,60.516902817775,50.76043880105,49.832881757275004,43.146034378375006,35.19749805626666,35.886331998450004,24.667751670925004,21.110579713133333,,53.665481039633335,47.48784359195,45.35576624295834,40.92758327786667,40.105477591911104,28.801055429316666,31.449977429058336,24.331524940894443
54.5,45.592198159925,40.329349421875,41.595256848075,37.908531204325,39.751475607,24.747429546899998,30.55453048305,19.888963612125,,53.876255616725004,52.03412264565,43.404709988775004,42.298302816900005,45.449609838933334,28.647690574766667,39.477366146625,31.151622805949998,,58.49734770575,49.647221654875,49.437413878425,45.0048825963,37.817973732233334,36.85310055785,26.4371262948,23.18368171963333,,52.6552671608,47.336897907466664,44.812460238425,41.737238872508335,41.00635305938889,30.082740226505553,32.156340974825,24.74142271256944
55.0,45.5362094847,40.246942071725,42.316382237599996,40.218412053,43.461770383966666,26.773112855700003,30.856736585825,21.453296703299998,,55.255803466625,50.744931375875,43.666418439750004,42.78889008015,43.58294428883334,28.502516972133336,38.24524099195,34.949429744625,,58.8281522329,52.472646344474995,51.037578618774994,46.237680244475,36.91390964633333,35.27973893165,26.7372678622,23.59783604436667,,53.206721728075,47.821506597358336,45.67345976537499,43.08166079254167,41.31954143971111,30.18512291982778,31.946415146658335,26.66685416409722
55.5,46.223427917725,41.00348598785,41.8319827258,39.5336957615,42.92331540746667,26.114155975733336,31.021063801075,22.03042907975,,55.06907107845,50.5930998772,43.81825778295,42.74457307235,44.57109761353333,27.645337708499998,41.66568591225,35.012245114675,,59.2731116026,51.67362854265,53.326511869975,46.424807224375,35.60008134886667,38.379003622149995,25.3186995238,22.5205907189,,53.52187019959166,47.7567381359,46.325584126241665,42.90102535274167,41.03149812328889,30.71283243546111,32.668483079041664,26.521088304441662
