,TIME,AVG,AVG.1,AVG.2,AVG.3,AVG.4,AVG.5,AVG.6,AVG.7,Unnamed: 9,Unnamed: 10
177,88.5,2.96484005342746,2.774564555814556,2.9655090967590967,2.3207482852213883,2.004223435840318,1.8703705147907104,1.2022453375919842,0.9100024015369836,,
178,89.0,2.9656966167157988,2.7870224682724682,2.9521769334269337,2.343617746072987,2.0157467508796487,1.8689109815523843,1.1865941116440644,0.9030754682997117,,
179,89.5,3.03375299173663,2.7990060865060866,2.959395475020475,2.365376385816997,2.0062568630551993,1.9084180791888041,1.1963097807802263,0.9004713016330451,,
180,90.0,3.037865561124807,2.766300828800829,2.9414982961857965,2.3599982146952114,2.0279196095783854,1.8969912621741787,1.1977430643007771,0.9316162343900096,,
181,90.5,3.0764399375650067,2.7951874514374513,2.997981321418821,2.348139034959526,2.0435014788867467,1.923018610704302,1.1918359586099931,0.88833603506244,,
182,91.0,3.0357513407146266,2.831465293965294,3.003788853788854,2.3338694613280255,2.073244431882039,1.9159879290743502,1.1872736736647096,0.9108879682997117,,
183,91.5,3.090712798311698,2.8387027324527327,3.0256758584883583,2.3383443853445667,2.0635785582172157,1.93365381422935,1.1794281604531285,0.9078147514409222,,
184,92.0,3.103646824593009,2.8852191789691792,3.05531210999961,2.367824352660959,2.056145203460494,1.9373550992724133,1.1940343129847186,0.9008878182036504,,
185,92.5,3.1626489098298483,2.909662328412329,3.0733473733473735,2.387539244662184,2.059259334035482,1.924333895386892,1.1893664634976782,0.8965650516330451,,
186,93.0,3.200997135403198,2.946134421134421,3.110921412483912,2.397484199946236,2.0745123375159413,1.9690208474257183,1.2056170286333325,0.8881971962055716,,
187,93.5,3.2016251002034237,2.989843952343952,3.145292878105378,2.408025049329007,2.09665133380218,1.928560967761002,1.211940795549312,0.9036833573487031,,
188,94.0,3.236353737479959,3.0076874514374516,3.148430431242931,2.417972924460839,2.134866171124638,1.971223788164367,1.2040181689169482,0.9214960074447647,,
189,94.5,3.2330659410358518,2.9836149961149965,3.1922770782145777,2.438666216401855,2.1085349206829913,1.9835274616340526,1.204749036237711,0.9027114853506244,,
190,95.0,3.2791670545508875,2.976058663558663,3.212745578370578,2.467178651394075,2.1356713988799267,1.9841723410178331,1.2238890225936105,0.8750900576368876,,
191,95.5,3.3164483435188856,2.9857598420098417,3.2437280624780622,2.486399398764372,2.113574688547685,1.996054155073514,1.2326993863886109,0.8804372298270893,,
