TIME,A1,A2,B1,B2,C1,C2,D1,D2,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,A5,A5.1,B5,B5.1,C5,C5.1,D5,D5.1,Unnamed: 27,A1.1,A1.2,B1.1,B1.2,C1.1,C1.2,D1.1,D1.2
27.0,48.2018033703,48.471898599325,44.90914092606667,44.558553486666675,59.417691539399996,43.0274031135,29.268331892124998,28.700030147733333,,51.6514908781,50.565804106875,51.19221675243333,68.635437800725,71.94230855455,52.241702464199996,34.490829571966664,26.59389952155,,49.66060805127499,48.899119887825,51.129111134766674,71.2851986413,68.057030138375,44.198059731375,36.47035334223333,22.06155930823333,,49.837967433225,49.31227419800833,49.07682293775556,61.493063309563894,66.472343410775,46.48905510302499,33.409838268775,25.78516299250555
27.5,47.029187257524995,49.805475811075006,46.51968747916666,44.12912087913333,57.910849919125,41.657205899975,28.781609576174997,30.46685340806667,,51.59627359779999,50.698160749875,53.039254448066664,69.124693477225,70.98539197795,51.446912565266665,34.6594463028,29.45468509985,,51.44053712735,48.940874667825,51.01440955836667,70.71723696183334,67.86930120687501,42.257919066125005,36.00769166786667,22.354587821133332,,50.021999327558326,49.814837076258335,50.191117161866664,61.323683772730554,65.58851436798334,45.12067917712222,33.14958251561389,27.425375443016666
28.0,46.88353039875,49.6578586254,45.73938536423333,43.8662096106,58.767661892225,41.312458556275,30.1767893905,27.526294156733332,,51.685316373125005,48.43660909195,51.95894317323333,67.922652379175,71.19665205095,48.98885384156667,36.1594322356,25.99693251535,,50.678971891275,49.0597046943,51.43116510916667,71.93402280016666,67.063713010725,41.47162684725,36.395091481466665,36.33419720373333,,49.749272887716664,49.05139080388333,49.70983121554445,61.240961596647224,65.67600898463333,43.92431308169722,34.24377103585556,29.95247462527222
28.5,46.407259132025,50.590411545275,43.8794384133,44.74184156533334,57.424020987,41.5117609356,29.999929712100002,27.105644103866666,,51.602964411825,48.75622329264999,53.35678675103333,68.01208262365,72.171605003875,52.11632355006666,34.44694498803333,28.14635718895,,51.356844027525,48.891021604675004,50.45416518256667,72.30577110963333,67.960931610725,41.130503753825,36.10111532223333,34.695243104266666,,49.789022523791665,49.412552147533326,49.23013011563333,61.68656509953889,65.85218586719999,44.91952941316389,33.51599667412222,29.982414799027776
29.0,46.18573094525,49.23944127825,44.54328558653333,47.70190779013333,58.157635468,41.409321588999994,30.663214990125,25.57529239766667,,51.311061331975,48.85749086827501,52.487317746866665,68.773818866475,71.711734693875,51.211449910333336,32.469497910566666,29.8909883721,,50.820702376625,49.066046891925005,50.2616389128,71.6930407414,67.945947232475,40.33929275995,34.89029126283334,22.486771638199997,,49.43916488461667,49.05432634615001,49.09741408206667,62.72292246600278,65.93843913145,44.32002141976111,32.674334721175,25.984350802655555
29.5,46.760686110150004,48.197743490575,43.13906927993333,45.39010828213333,58.624982788975004,42.109948901775,28.340329778374997,24.966227625800002,,51.120865262375,48.215667089600004,50.87255730013334,69.0500721832,71.52076849155,51.4524708296,34.38928863376666,27.4823878383,,49.75151793479999,49.708715009425006,50.75104545396667,71.70505087973334,66.27501531517501,40.2750113411,34.403305617233336,20.159121966166666,,49.211023102441665,48.70737519653334,48.25422401134444,62.048410448355554,65.47358886523334,44.61247702415833,32.377641343125,24.202579143422223
30.0,47.304002808774996,48.202980371525,45.5975953964,46.712355722866675,58.268940111625,41.6624703273,28.4513349671,25.061309814,,52.30629626082501,50.522353946375006,52.46932268116666,69.7976005669,72.6970102583,49.34334581573333,32.459935888500006,24.554556922099998,,49.2648954479,49.566727561075005,50.94248621096667,72.30190125773333,68.15385156607499,39.063311838175004,34.5581186075,33.6747201888,,49.62506483916667,49.43068729299167,49.66980142951112,62.93728584916667,66.373267312,43.356375993736116,31.823129821033334,27.763528974966665
30.5,47.775306035925,48.536946105175,43.459795198933335,49.717402555499994,58.74804243755,41.390069757999996,29.106202441825,23.59269083406667,,50.799562099125,50.249368099950004,53.2097115372,68.74858874852501,72.276090986025,50.3133260603,33.537252447566665,28.18356760375,,49.71336417575,48.879274898024995,49.999127462766666,72.40730430783333,67.50588434049999,39.7164789392,33.4630376129,18.256815343633335,,49.429410770266664,49.221863034383325,48.88954473296667,63.624431870619446,66.176672588025,43.806624919166666,32.03549750076389,23.34435792715
31.0,48.29450962045,47.3209277679,44.343145187266664,44.957852691899994,58.5132302169,41.674322094675,28.03921090295,23.2936922592,,50.2070719993,51.276520779725004,52.74503883506667,68.7117727234,72.20981098109999,50.86500841293333,33.39639489586667,28.615211948549998,,49.1560508935,48.04947872385,51.07084752520001,72.0488750275,67.9044057205,39.128464160625,32.55150711233333,36.37405199133334,,49.219210837750005,48.882309090491674,49.386343849177784,61.90616681426667,66.20914897283332,43.889264889411116,31.329037637050003,29.42765206636111
31.5,47.527074532825,46.822777345925005,43.1888426486,49.24884381219999,58.82448560665,39.23414235915,27.091191211149997,25.462962962966667,,48.968517618350006,50.349718686825,52.6264728227,70.5792863051,70.62532628985001,49.82334849470001,33.4857261325,27.246341264,,48.230196016125,47.6111240849,51.97028005006666,72.37452096860001,67.86653064445,40.687991218775,32.54136980526667,35.213243546566666,,48.2419293891,48.26120670588333,49.26186517378889,64.06755036196667,65.77211418031668,43.248494024208334,31.039429049638887,29.30751592451111
32.0,47.300122885875,47.780923314525,43.532571778599994,45.92732537356667,58.402504781125,41.0311323011,28.504821887174998,25.197504264266666,,49.484650749475,53.646612704625,50.98496459893334,69.20926896375,71.109021233325,48.9902398802,32.84687689726667,24.55070603335,,48.0079798952,47.469771705675,51.09821319303334,71.54481903756667,67.43861312175,39.632695306525,32.93972543973334,36.608990072833336,,48.264251176849996,49.632435908275,48.53858319018889,62.22713779162779,65.65004637873334,43.21802249594166,31.430474741391667,28.78573345681667
32.5,48.758711176375,48.17096275749999,43.282607640399995,46.179121018,57.163493469825,40.645811430075,26.0011056185875,24.942421413,,49.887320184225,52.65844225675,53.11685283553334,69.68338622107501,72.70386966585001,49.459938573166674,32.4771926187,25.797612057149998,,47.041315241650004,47.7856188414,50.05162694476667,71.76872735773333,67.55722778917502,39.279736174475005,34.597002194199995,35.9569783198,,48.56244886741666,49.53834128521667,48.81702914023333,62.543744865602775,65.80819697495001,43.12849539257223,31.025100143829167,28.899003929983333
33.0,48.924714625949996,47.32746203825,43.505849036600004,47.23020244566666,58.630226508549995,39.734851537675,26.321907951074998,24.93856426383333,,49.21841806355,50.66378265425,52.67684188263333,71.05196533372501,72.276745346225,49.95894909686666,31.510920898366663,25.128360012050003,,46.856627916475006,49.97836896610001,50.750745642400005,72.0666514668,68.02232703205,37.617374541775,33.47674321786667,35.57343165186666,,48.33325353532501,49.32320455286666,48.97781218721112,63.44960641539722,66.30976629560833,42.437058392105556,30.436524022436107,28.546785309249998
33.5,49.055466570350006,46.619473956250005,44.9775807759,47.940914284266675,56.76419146815,38.101663674925,26.3566797636,24.063957040899997,,49.918421935675,51.03901578975,52.561073222999994,70.797139019575,70.91523955414999,51.230012358900005,31.151293833,30.8301240907,,47.43351417395,47.83548186680001,50.3377394406,72.24974569566668,67.733399306325,37.772328796699995,33.923530240266665,36.730958533266666,,48.80246755999167,48.4979905376,49.2921311465,63.662599666502786,65.13761010954165,42.36800161017499,30.477167945622224,30.541679888288886
34.0,48.57012259565,47.1678836404,45.380676671,46.96024971906667,57.741438074425005,40.922309672299995,25.78637457575,24.923076923066663,,48.788418478925,52.21126747545,51.6781657011,71.182199714575,71.20423499555,49.767422037066666,30.004078866400004,28.8992248062,,49.296298972275,48.8311240973,50.37760179386667,71.96472416803333,66.73841134565001,36.170482872125,32.059818728066666,35.43197722553333,,48.88494668228333,49.40342507105,49.145481388655554,63.369057867225,65.22802813854167,42.28673819383056,29.28342405673889,29.751426318266663
34.5,49.952481673324996,45.3787144703,43.26221933433334,46.7634109605,57.386837122775006,41.740352584650005,23.422713872405,22.55525065653333,,48.348392680874994,51.182799052149996,51.8479017752,71.80683538115,69.24899132475,50.454047454033336,30.864958547733334,30.04958677685,,47.887286582375,49.837603568625,50.84634257803333,71.96324680766666,67.7724346097,36.8233529577,33.659284519433335,21.2380952381,,48.72938697885834,48.799705697025,48.65215456252222,63.51116438310556,64.80275435240834,43.00591766546111,29.315652313190554,24.614310890494448
35.0,49.618088652500006,45.932901641675,44.05675583506667,46.2977119499,57.31846525487501,39.7593608396,24.679604876625,23.144375993633332,,50.4671805377,50.438314737375,51.17162835103333,70.696814150775,70.94527648565,49.82168090976666,30.264400413233332,27.601626016250002,,48.052142380675,49.317534313375,50.681478034866664,71.36520276076666,67.5211901596,37.335340483974996,32.97399601553334,37.7753575538,,49.379137190291665,48.562916897475,48.63662074032222,62.78657628714722,65.26164396670833,42.305460744447224,29.306000435130557,29.50711985456111
35.5,50.791108834499994,46.508503247324995,45.630760205466665,49.0836940837,58.73077257475,38.802321889975,22.9085485452825,23.237679490433333,,48.768807058875,51.911237988175,51.14012512803333,70.549664999725,69.9494385918,49.204483454266665,30.297157622733334,25.3151260504,,48.51616286695,48.567883422,51.12466280966667,71.07034409229999,66.38121587955,37.21975085415,32.38080642653333,20.9764681357,,49.35869292010833,48.99587488583333,49.29851604772222,63.567901058574996,65.02047568203334,41.742185399463885,28.528837531516388,23.176424558844445
36.0,49.986813957049996,47.937130115175,46.6567138162,47.5313051761,58.224695781849995,38.903150235425,23.655938264625,23.9672459893,,49.697075443624996,52.029857287525,51.4471850391,70.39295134755,69.41261376985001,48.19775170193333,30.167148675333333,23.8019732206,,49.27586678625,49.05410671585,50.86989069253334,72.62659315653333,66.162807073525,34.628185628425,29.955351849233335,36.928637088833334,,49.65325206230833,49.673698039516665,49.657929849277785,63.51694989339445,64.600038875075,40.57636252192778,27.926146263063888,28.232618766244443
36.5,49.410599188999996,48.278811396025,46.58854094943333,48.47618330953333,59.16330392315,37.161089440225,23.752313046424998,28.1149112187,,49.575857259524994,52.016133474300005,51.10672320153333,71.790791252325,69.831566162525,48.4094509604,30.2572069661,22.776362092,,48.5575201876,48.812837082499996,50.763876707533335,69.60634446193333,65.889473930475,35.983818169799996,30.309198452933334,36.1183350533,,49.18132554537499,49.702593984275005,49.48638028616667,63.291106341263884,64.96144800538333,40.518119523475,28.10623948848611,29.003202788
37.0,49.913612122475,47.90455213355,46.45057749966667,48.1692186832,58.63066131235,38.42669651845,22.46560868082,25.42978678573333,,50.284436638025,53.29567779085,53.22632762713334,70.87865598855,70.053239741375,47.809030849766664,29.76199155633333,24.192546583850003,,49.43798927035,49.00629231955,50.27085527086666,70.14885193243333,65.20696238567501,35.3559816955,30.926310326933333,37.8821521455,,49.87867934361666,50.06884074798333,49.982586799222226,63.06557553472778,64.63028781313334,40.530569687905555,27.717970188028886,29.16816183836111
37.5,49.869097136949996,48.105653823625005,47.94464256886667,48.06996488483333,58.19257823715,36.6279528476,23.808874065075,26.700584134166665,,52.83396432325,54.2376650204,49.898694116133335,69.65089766575,70.70853340925001,45.01638988386667,29.808142807866663,24.6246246246,,49.10028935885,48.074210983149996,49.75245750723334,69.55155403696666,66.054973758575,34.70977271015,28.818855458,35.086246428766664,,50.60111693968333,50.13917660905833,49.19859806407778,62.424138862516656,64.98536180165834,38.78470514720556,27.478624110313888,28.80381839584444
38.0,50.557878214750005,48.322645768,50.38867518433333,48.6678173938,60.8918242821,36.56970420055,23.0665599573325,24.148802017666668,,52.524405601825,52.916893683750004,49.89506756506666,69.86532985287499,68.828160866825,46.56569307396666,29.257836581766664,24.77657935285,,49.16256550525,48.440246698075,49.430856242333334,72.4892855451,65.90784959109999,33.648883681875,28.800465976366667,35.090784122799995,,50.74828310727501,49.893262049941676,49.90486633057777,63.674144263925,65.209278246675,38.92809365213055,27.041620838488612,28.00538849777222
38.5,52.4379616903,50.3614396775,51.476578453833326,49.302575402866665,61.082474018425,35.659735866350005,22.950937950925,23.876916357933336,,53.571125311525,53.48918696655001,50.46724804836666,70.395433815175,67.75155897265,44.440614730899995,29.070803802266667,25.7142857143,,48.66614813814999,47.6639778318,49.761330384366666,70.57971035853332,64.862994729725,32.792282384575,28.757829131333335,35.647379967266666,,51.558411713325,50.50486815861667,50.56838562885556,63.425906525524994,64.56567590693334,37.630877660608334,26.926523628175,28.412860679833333
39.0,52.422474268275,50.583394468825,49.94823210333333,47.87112986826667,59.499338802225004,38.146099365625,20.779305139925,24.146950379166668,,53.184642064500004,56.036082139775004,49.85203533213333,69.19077993844999,68.340720903775,43.78642538766667,30.367774782866665,23.8324175824,,48.313879516475,48.40376067885,49.298235970633336,71.66192467186666,65.4560149461,33.538274933375,26.195700071666664,35.0794913669,,51.30699861641667,51.67441242915,49.69950113536667,62.907944826194445,64.43202488403334,38.49026656222222,25.780926664819443,27.686286442822222
39.5,50.408791902825,51.8297552404,49.106080711666664,50.6319252539,59.85853580667499,38.11777447435,21.5860623077025,23.553930105666666,,53.054340127725,55.26537966475,49.99449158246667,69.4989379363,68.085223358225,44.8254529974,28.8474810214,19.38775510205,,48.349000230849995,48.477532106350004,48.3671879281,71.02805908073333,65.5873363896,30.24739709905,27.516628845566668,34.002002431533334,,50.60404408713333,51.857555670500005,49.15592007407778,63.719640756977775,64.51036518483333,37.730208190266666,25.983390724889727,25.64789587975
40.0,52.514195598624994,50.664110989425,49.84809265073333,50.7945079726,58.747414166999995,39.687873032,18.405896226704996,26.6929499072,,51.9554467207,54.113859760174996,50.60947587263333,69.08507863119999,69.2670146924,44.781972929400006,27.715670643833334,22.81676413255,,50.27636827782499,47.999325859150005,49.142997043066664,71.32319298736667,64.910441597475,31.901079605475,27.6496662495,36.090574820566665,,51.58200353238333,50.925765536250005,49.86685518881111,63.73425986372222,64.30829015229166,38.79030852229167,24.59041104001278,28.533429620105554
40.5,52.526829862149995,50.6018612835,49.76568686546667,49.855923384300006,60.134244907675,37.415084230475,17.658555917370002,21.450292397633334,,54.4099319125,53.761226842175,50.824248389833336,71.08418891727501,68.44077394840001,44.680568642433336,27.4494475714,23.687227700050002,,50.924401856175,48.62442861445,49.8401277395,70.36489801716667,64.387697327125,30.709761023,27.717141015,35.45697101256667,,52.62038787694166,50.995838913374996,50.1433543316,63.7683367729139,64.3209053944,37.60180463196945,24.27504816792333,26.864830370083336
41.0,51.456187024399995,49.4727885392,50.10756019283334,49.30954648376667,59.213936136049995,38.2729550333,17.2078770126625,20.328129317499997,,54.070794110875006,54.864267367375,48.56137923083333,69.37783228709999,69.508023770775,43.01832324720001,27.30715287516667,25.13149589735,,51.739406492725,48.534000314924995,50.20472815386666,70.82418217113333,64.01500091017499,29.922733719424997,27.021719384366666,32.430382637066664,,52.42212920933334,50.9570187405,49.624555859177775,63.170520313999994,64.24565360566666,37.07133733330834,23.845583090731946,25.96333595063889
41.5,51.5345906548,52.772550509675,50.160023816266666,48.051120079566665,57.212701514175,34.0780956203,18.1584161042,21.350774352266665,,54.905742155024996,55.843193266975,50.4845971801,70.57050092765,70.08759067757501,42.35359072963333,25.914531521533334,26.417525773199998,,51.4677712295,47.6588748251,50.450615745566665,70.06652342093334,63.9834755534,31.3459309422,26.3582205191,36.436674436666664,,52.636034679775,52.09153953391667,50.365078913977776,62.896048142716666,63.76125591505001,35.92587243071111,23.477056048277777,28.068324854044445
42.0,52.017002589825,52.609132683175,50.0048671951,48.62506846586666,58.70343621555,34.899149991325,18.315290827200002,25.026674602033335,,56.083246128649996,54.6911773664,50.9666488318,70.395566276525,69.1720064305,42.64338733806667,26.224231096033336,20.1782646048,,51.68652337295,48.001879191675,49.71144206696667,70.8451971278,63.938275344874995,30.998057694725,26.294166538066666,32.0075877554,,53.26225736380834,51.76739641375,50.227652697955556,63.288610623397226,63.937905996975,36.180198341372225,23.6112294871,25.737508987411115
42.5,52.822499784099996,51.749395087725006,49.09531673443333,51.7841333858,57.8947941081,35.7704424498,16.924032508705,24.765611372766667,,54.525235928499995,55.529594870225,51.3761033614,68.610105408775,66.17107668852499,43.02142254976667,24.31276910933333,20.9831460674,,52.012765709099995,47.731813794199994,47.87468326896667,69.17576117366667,63.67687019715,30.429950230699998,25.73536318816667,36.67570287133333,,53.12016714056666,51.670267917383335,49.4487011216,63.189999989413884,62.58091366459166,36.40727174342222,22.324054935401666,27.474820103833334
43.0,54.262168617275,51.882518899074995,51.13869220043333,51.19455013386667,58.37907376155,36.416056681025,16.89337142955,29.4225245654,,53.66753542405,57.10473713175,51.617187108100005,71.3784108291,69.422058536825,43.9496996997,25.062279061433333,26.015325670499998,,51.0440290885,48.164814913125,47.76340736293334,69.74992327163334,64.6264134341,30.352042174575,25.899123068366666,38.639781271366665,,52.991244376608336,52.38402364798333,50.17309555715556,64.10762807820001,64.14251524415833,36.905932851766664,22.61825785311667,31.35921050242222
43.5,52.95369015745,52.325626548275,51.49152387896667,50.64193819733333,58.06560955225,34.432637513850004,17.7697235564925,26.972838935133336,,53.346502338225,56.746960396525,51.573492389833326,70.02202540420001,67.5978990394,42.8060924986,25.54168092143333,20.9175084175,,52.395554480200005,47.843826053875006,47.51457134183334,69.33781887963333,63.1540086911,30.803200026475,25.659353436133333,35.353993449233336,,52.89858232529167,52.30547099955834,50.193195870211106,63.33392749372223,62.939172427583344,36.01397667964167,22.990252638019722,27.748113600622222
44.0,52.98317422855,51.390195853475,50.738647295166665,48.948383266966665,57.478428428849995,35.1456979553,18.641605152027502,24.0551292981,,53.670325509449995,57.180337597925,51.26907099456667,69.0277247331,67.3555152945,42.293903239799995,22.28082030883333,25.3964194373,,52.397090837125006,47.70762203205,48.02061223663333,68.48490499113335,63.6689202322,29.782880424149997,24.367329206033332,38.97091590256667,,53.016863525041664,52.092718494483336,50.009443508788884,62.153670997066676,62.83428798518332,35.74082720641667,21.76325155563139,29.474154879322224
44.5,53.320032549275,51.493650942900004,49.92067688076667,48.79240944346666,56.243089346375,36.516503122225004,18.565429173955,24.9584278156,,53.53244596592501,55.852964421975,52.048157165800006,68.7521566909,68.3491777266,40.597118069766665,22.844880741266664,27.2727272727,,52.1925102007,47.582575010275,48.27608573563333,68.75374004636667,63.45114426555,29.81054575975,24.918252374900003,39.700896694,,53.01499623863333,51.643063458383345,50.081639927400005,62.09943539357777,62.68113711284167,35.64138898391389,22.10952076337389,30.64401726076667
45.0,52.403280871,50.257262750575,51.05419090713334,48.94088940773333,56.117123661225,37.084220667249994,19.088366301925,22.580000726466665,,53.561259710575,55.8852179864,50.585722832066665,70.4510488608,67.046693432575,42.2622794301,22.473107554666665,21.78822658275,,52.1690215206,46.00029540705,49.2354928686,67.34909749629999,62.320678043099996,30.05116507665,23.907361009933336,36.30601382536667,,52.711187367391666,50.714258714675,50.2918022026,62.24701192161111,61.828165045633334,36.46588839133333,21.822944955508333,26.891413711527775
45.5,53.232645958599996,52.05641715195,52.000139388866664,50.200519440833325,57.0890676777,35.068905937775,19.48829582975,19.246675246669998,,55.243502517450004,53.979107055125,53.62898869446667,69.07179634515,68.1279782355,40.58084743726667,19.17287940996667,21.102941176450003,,53.356316986624996,46.322515075375,48.4073622441,67.06518352966667,63.63191415125,28.856870786225,24.9019607843,35.30316742083334,,53.944155154225,50.78601309415,51.345496775811114,62.112499771883336,62.94965335481666,34.83554138708889,21.18771200800556,25.217594614651116
46.0,54.002153199675,50.979759245825,54.01560713886667,48.02728085796667,56.98842446134999,34.80228502895,21.800387596907502,23.799464653133338,,54.586914779475,55.044540846974996,51.281492284066665,67.95398133045,66.6534203395,40.730789493466666,19.900050655433333,25.38011695905,,53.11233215335,46.871583641225,47.49298498273333,66.75840844783333,64.11415659135,29.09421837475,23.2929159318,42.28151075976667,,53.900466710833335,50.96529457800833,50.93002813522222,60.91322354541668,62.585333797400004,34.875764299055554,21.66445139471361,30.487030790650007
46.5,53.044569920325,51.054039995749996,52.32127514373334,48.07986983713334,57.799921357825,37.061578594175,20.609412491145,24.862155388466665,,55.212942090975005,55.430869167024994,54.0147734039,67.78863743925,69.50888430295001,40.7429149505,20.790871498333335,20.87114337565,,52.360178704475,46.121681794025,46.8385039821,66.91093971206668,63.226135492225,27.9808941199,24.497725836466667,24.063852813853334,,53.539230238591664,50.86886365226667,51.05818417657778,60.92648232948334,63.51164705099999,35.26179588819166,21.966003275315,23.265717192656666
47.0,54.484435253825,50.5953418792,55.69067674356666,46.933773662166665,57.412940394450004,34.98350165755,20.342419085047503,17.73916773917,,52.916181236525,57.34750926375,50.56106387863334,67.7149764526,65.82994684582499,39.3326713251,19.986043964133334,19.8265550239,,53.980358568975,45.84483222554999,46.581793924166675,67.97614045853334,62.803778101975,27.26632804245,22.588121223299996,39.32659246306667,,53.793658353108334,51.262561122833326,50.94451151545556,60.87496352443333,62.01555511408333,33.86083367503333,20.97219475749361,25.630771742045557
47.5,51.1790610942,50.245358267475,53.174913742933335,47.4397354571,59.000096811199995,37.206694271924995,20.615998316474997,19.511616880036666,,51.624787073675,57.7023470875,50.018537336166666,69.70971565355,65.3729454312,39.520591895866666,19.425648302633334,17.09935897435,,53.540955217575004,47.239447120574994,46.947568983066674,67.38268949203332,61.9631351034,28.191830519425,21.983637876299998,38.7900617576,,52.11493446181667,51.72905082518333,50.047006687388894,61.51071353422777,62.11205911526667,34.97303889573889,20.675094831802777,25.133679203995555
49.0,47.44677548655,47.411520650125,51.256296719599995,50.044365572333334,58.095969336725,31.8126389101,19.4705798862,17.702941901333336,,48.71718225395,50.568802448425004,48.99381519433334,65.409075907475,63.85363629325,41.11153727123333,17.795459305233333,16.1316211878,,51.62201786749999,43.0494177114,43.519825101866665,65.4389803243,61.478246809475,26.4916632414,17.708108884599998,20.634491720003336,,49.261991869333336,47.00991360331667,47.9233123386,60.29747393470277,61.142617479816664,33.13861314091111,18.324716025344443,18.156351603045554
49.5,47.886474977075,49.034965293975006,50.644074685199996,49.742528976366664,56.7514858723,29.387643598425,22.793641506674998,22.66619726573333,,49.410890699775,51.145438953375,49.4498415622,65.581795795125,65.27593564827501,41.5144896216,16.7954042082,16.0469667319,,51.3475613639,43.774284978800004,46.1960386938,66.38661979806666,61.736190710675,25.77049609515,18.368875114833333,21.886102403353334,,49.54830901358334,47.98489640871667,48.76331831373333,60.57031485651944,61.254537410416674,32.224209771725,19.31930694323611,20.199755466995555
50.0,48.12231799977501,46.607180651975,51.29662054676666,47.625472259,58.71331864485,31.672440950075,19.2818706445,17.083333333333332,,51.040990651675,51.098079267475,50.512398078733334,65.901940992725,65.38038362534999,39.044042148500004,18.636544134333334,16.40410958905,,51.09020954425,45.156918532075,46.432270732333336,65.778250591,63.143564388875006,26.424068593875,16.713918386433335,23.959742107436668,,50.084506065233334,47.620726150508325,49.413763119277775,59.76855461424166,62.41242221969167,32.380183897483334,18.21077772175556,19.149061676606667
50.5,49.15528455785,48.86408856245,50.2588212751,47.41200257326667,56.8450579991,29.184183934625,22.117269984925,16.164044289066666,,51.2800072571,50.268130338700004,50.77420546403334,66.939652648775,65.137550849825,40.317122017866666,18.224592773599998,11.011904761905,,50.544439861875,44.885294002525,46.072571233366666,64.37485818016667,61.58339216595,26.478808842050004,16.242839847499997,18.511571616966666,,50.32657722560833,48.00583763455833,49.03519932416666,59.57550446740277,61.18866700495834,31.993371598180556,18.861567535341663,15.229173555979443
51.0,48.838651095325005,48.972469781499996,52.74210073246667,46.77348132233333,55.404956395475,29.587052275325,18.204488386675,22.57800511506667,,52.433561831175,50.529813027050004,51.440137169100005,66.80948112179999,64.8361128372,38.94449014043333,16.3431760637,14.14695945945,,51.2847835971,45.2271636925,47.3190846899,64.86554738043333,61.346655547975004,25.878902989825,16.257372158303333,20.522299537166667,,50.85233217453333,48.243148833683335,50.50044086382223,59.48283660818888,60.529241593550005,31.47014846852777,16.93501220289278,19.08242137056111
51.5,49.425704739775,51.029900621375,51.94083986663333,49.19993530233333,55.96106848765,30.808656769825,19.069840933349997,16.92648741418,,51.957672691975,52.4630553996,52.66389842946666,65.308092948725,64.718031193625,37.613211119566664,16.19538186033333,13.04450757575,,51.868912340175,45.7576005043,48.68547717943333,65.9461476021,62.598153408075,25.4839122787,15.379357484609999,22.011675758426666,,51.08409659064167,49.750185508425,51.09673849184444,60.15139195105277,61.092417696450006,31.30192672269722,16.88152675943111,17.32755691611889
52.0,49.052129570275,50.65900216445,54.608596944,51.025561739833336,54.826858205,29.146138108549998,18.9159795994,16.691873361543333,,52.80538174815,52.93090358885,52.791173917399995,66.63839722784999,66.02380952382501,36.27323136803333,15.782056882966666,17.2619047619,,52.191222979925,46.19430436885,48.9879220108,64.61964543366666,61.38894802765,23.9292420406,12.723418907943334,22.572081041233332,,51.34957809944999,49.92807004071667,52.12923095739999,60.761201467116656,60.74653858549167,29.78287050572777,15.80715179677,18.84195305489222
52.5,49.336577730725,51.702597287525,55.1240968282,49.20637354233333,55.9106659741,29.378529208325002,17.41257906673,15.072681704266666,,56.0111768707,54.880913159274996,52.72072737643333,68.6688485713,64.85315327815,36.33422648566667,13.468700320773332,13.929618768320001,,52.355929733525,47.42131889677499,49.78954999956667,64.75131014423333,61.65676990680001,25.177401738475,16.503535155033333,20.737008089966668,,52.56789477831666,51.334943114525,52.544791401400005,60.87551075262221,60.80686305301666,30.29671914415556,15.794938180845554,16.579769520851112
53.0,49.45458666215,51.270370888375,55.71629147936667,50.8344297239,55.81312875985,28.404749733950002,18.857665436149997,15.772462831266665,,56.319262595875,54.19162818465,54.46910651183333,67.52914504065001,68.112508939525,36.1803713528,13.281317270303333,14.263322884,,53.556128292725,48.415346218075,50.917623896466665,64.0862149439,61.306980033175,24.267106879825,16.100868065666663,18.746852502023334,,53.10999251691667,51.29244843036667,53.70100729588889,60.816596569483345,61.744205910850006,29.617409322191666,16.07995025737333,16.260879405763333
53.5,49.534162746425,52.015060359100005,55.875840113200006,48.981714953666675,55.669356594149995,26.885747470200002,19.949308225725,11.04845446951,,55.30459631645,53.15752041885,53.232628609399995,67.805211014625,67.3817755988,34.61539203206667,14.927953163236666,16.02564102565,,54.21814590095,47.775725089850006,51.25818986466666,63.167744464,61.148114466675,24.022406444625,15.251040668366665,19.628005198166665,,53.018968321275,50.9827686226,53.45555286242222,59.98489014409723,61.399748886541666,28.50784864896389,16.70943401910944,15.567366897775555
54.0,48.69779317515,52.324652529125004,56.8737096104,50.337810391299996,54.60677198815,28.4317606237,19.765703882755,20.15856950066667,,56.6119965633,53.053159071025,53.8221495672,66.98887497195,66.2329028053,32.541579131633334,13.630790763846669,17.775175644035002,,54.391790893325,49.087266204200006,53.50353111530001,64.1712479484,60.648528395875,24.934753832775,16.189866307133332,21.424731182796666,,53.23386021059167,51.488359268116675,54.733130097633335,60.49931110388332,60.496067729775,28.63603119603611,16.528786984578332,19.786158775832778
54.5,50.276743416025,51.66057671695,58.52852685883334,48.75112511086667,52.990515936274996,27.932638547975003,20.313926298257503,17.470085470066667,,58.0019579728,54.831428622225,53.190419616899995,66.93694250222501,67.338982462425,32.3388173103,13.291606807733332,16.37426900585,,54.48388791205,50.6164570958,53.53687944953333,65.3929050305,60.915544329,23.29497239175,18.073614849833334,17.262967687099998,,54.254196433625,52.369487478325,55.08527530842222,60.36032421453056,60.41501424256666,27.85547608334167,17.22638265194139,17.035774054338887
55.0,50.5669416815,51.449509865675,56.870642482166666,47.77894023053333,53.79874230772499,27.814490354325002,20.63011018705,18.721859114,,60.514072159375,53.840333885575,56.86245928830001,70.01644285105,66.810073912325,33.62934452456667,13.755074105533334,14.361300075599999,,53.951176535925,49.445462592725,54.42378807056667,63.955401323833335,60.1867668141,23.591147905475,15.518788543066668,15.071022555866668,,55.0107301256,51.578435447991666,56.05229661367778,60.58359480180555,60.26519434471666,28.344994261455557,16.634657611883334,16.051393915155558
