plateID,well,field,n_0,time_slice,elapsed_minutes,Drug1,Drug1Concentration,Drug2,Drug2Concentration,treatment,cell_cycle_state_threshold,n,length,Nuclei_CKn_NR_area,Nuclei_CKn_CC_mean_intensity,Cyto_CKn_CC_mean_intensity,Cell_CKn_CC_mean_intensity_ratio,Cell_CKn_CC_max_intensity_ratio,Cell_CKn_CC_min_intensity_ratio,G1_proportion,neighborhood_20,neighborhood_45,neighborhood_70,drugs,cell_count_norm_T0
HC00901,A2,2,285,00d15h30m,930,BEZ235,1,none,none,BEZ235_1,0.94,307,74.81,144.98,551.82,361.95,0.77,0.97,0.57,0.33,1.72,3.99,6.38,BEZ235,1.0771929824561404
HC00901,A2,2,285,00d16h00m,960,BEZ235,1,none,none,BEZ235_1,0.94,311,74.16,143.49,555.82,362.38,0.76,0.97,0.57,0.31,1.7,4.04,6.48,BEZ235,1.0912280701754387
HC00901,A2,2,285,00d16h30m,990,BEZ235,1,none,none,BEZ235_1,0.94,312,74.41,143.16,552.86,361.48,0.77,0.97,0.58,0.36,1.65,4.05,6.49,BEZ235,1.0947368421052632
HC00901,A2,2,285,00d17h00m,1020,BEZ235,1,none,none,BEZ235_1,0.94,311,74.66,143.77,549.43,361.35,0.77,0.97,0.57,0.34,1.65,4.03,6.42,BEZ235,1.0912280701754387
HC00901,A2,2,285,00d17h30m,1050,BEZ235,1,none,none,BEZ235_1,0.94,315,73.94,142.57,550.92,361.13,0.77,0.97,0.57,0.36,1.64,4.08,6.61,BEZ235,1.105263157894737
HC00901,A2,2,285,00d18h00m,1080,BEZ235,1,none,none,BEZ235_1,0.94,319,73.51,144.9,546.64,360.37,0.77,0.97,0.58,0.34,1.66,4.12,6.67,BEZ235,1.119298245614035
HC00901,A2,2,285,00d18h30m,1110,BEZ235,1,none,none,BEZ235_1,0.94,323,73.88,143.44,544.98,360.61,0.77,0.98,0.58,0.33,1.72,4.19,6.71,BEZ235,1.1333333333333333
HC00901,A2,2,285,00d19h00m,1140,BEZ235,1,none,none,BEZ235_1,0.94,319,74.64,143.24,553.94,365.88,0.77,0.97,0.59,0.34,1.71,4.15,6.66,BEZ235,1.119298245614035
HC00901,A2,2,285,00d19h30m,1170,BEZ235,1,none,none,BEZ235_1,0.94,321,74.24,144.16,555.09,363.22,0.77,0.97,0.57,0.33,1.69,4.22,6.88,BEZ235,1.1263157894736842
HC00901,A2,2,285,00d20h00m,1200,BEZ235,1,none,none,BEZ235_1,0.94,322,74.95,144.86,545.84,361.35,0.77,0.99,0.58,0.32,1.68,4.1,6.65,BEZ235,1.1298245614035087
HC00901,A2,2,285,00d20h30m,1230,BEZ235,1,none,none,BEZ235_1,0.94,327,74.66,143.61,542.4,360.99,0.78,0.98,0.58,0.35,1.7,4.2,6.69,BEZ235,1.1473684210526316
HC00901,A2,2,285,00d21h00m,1260,BEZ235,1,none,none,BEZ235_1,0.94,326,75.87,143.63,540.56,359.75,0.78,0.98,0.58,0.34,1.68,4.1,6.55,BEZ235,1.143859649122807
HC00901,A2,2,285,00d21h30m,1290,BEZ235,1,none,none,BEZ235_1,0.94,330,75.96,144.18,530.26,355.09,0.78,1,0.59,0.34,1.68,4.15,6.57,BEZ235,1.1578947368421053
HC00901,A2,2,285,00d22h00m,1320,BEZ235,1,none,none,BEZ235_1,0.94,329,75.99,145.27,536.59,356.49,0.77,0.98,0.58,0.33,1.73,4.17,6.62,BEZ235,1.1543859649122807
HC00901,A2,2,285,00d22h30m,1350,BEZ235,1,none,none,BEZ235_1,0.94,332,75.55,143.72,540.34,357.38,0.77,0.96,0.58,0.34,1.77,4.17,6.75,BEZ235,1.1649122807017545
HC00901,A2,2,285,00d23h00m,1380,BEZ235,1,none,none,BEZ235_1,0.94,335,76.1,142.45,537.75,357.38,0.77,0.97,0.58,0.33,1.73,4.18,6.8,BEZ235,1.1754385964912282
HC00901,A2,2,285,00d23h30m,1410,BEZ235,1,none,none,BEZ235_1,0.94,336,77.61,144.08,536.71,356.72,0.77,0.97,0.58,0.32,1.72,4.27,6.9,BEZ235,1.1789473684210525
HC00901,A2,2,285,01d00h00m,1440,BEZ235,1,none,none,BEZ235_1,0.94,331,79.17,141.51,545.59,361.95,0.77,0.98,0.57,0.33,1.71,4.25,6.88,BEZ235,1.1614035087719299
HC00901,A2,2,285,01d00h30m,1470,BEZ235,1,none,none,BEZ235_1,0.94,335,79.09,143.29,541.99,357.97,0.76,0.97,0.57,0.32,1.73,4.28,7.04,BEZ235,1.1754385964912282
HC00901,A2,2,285,01d01h00m,1500,BEZ235,1,none,none,BEZ235_1,0.94,336,79.81,144.44,541.9,355.67,0.76,0.96,0.57,0.3,1.73,4.38,6.96,BEZ235,1.1789473684210525
HC00901,A2,2,285,01d01h30m,1530,BEZ235,1,none,none,BEZ235_1,0.94,339,80.37,144.86,533.16,356.42,0.77,0.97,0.58,0.33,1.75,4.32,6.98,BEZ235,1.1894736842105262
HC00901,A2,2,285,01d02h00m,1560,BEZ235,1,none,none,BEZ235_1,0.94,345,80.89,143.24,529.23,351.81,0.77,0.96,0.58,0.31,1.76,4.37,7.06,BEZ235,1.2105263157894737
HC00901,A2,2,285,01d02h30m,1590,BEZ235,1,none,none,BEZ235_1,0.94,345,81.64,143.74,528.88,350.44,0.76,0.96,0.57,0.31,1.72,4.39,7.16,BEZ235,1.2105263157894737
HC00901,A2,2,285,01d03h00m,1620,BEZ235,1,none,none,BEZ235_1,0.94,351,82.55,141.72,538.22,352.81,0.76,0.96,0.57,0.29,1.76,4.54,7.38,BEZ235,1.231578947368421
HC00901,A2,2,285,01d03h30m,1650,BEZ235,1,none,none,BEZ235_1,0.94,352,83.99,141.4,534.64,353.49,0.76,0.96,0.57,0.3,1.76,4.54,7.45,BEZ235,1.2350877192982457
HC00901,A2,2,285,01d04h00m,1680,BEZ235,1,none,none,BEZ235_1,0.94,358,83.48,142.42,539.3,355.47,0.75,0.95,0.57,0.3,1.8,4.65,7.6,BEZ235,1.256140350877193
HC00901,A2,2,285,01d04h30m,1710,BEZ235,1,none,none,BEZ235_1,0.94,365,83.71,139.46,536.29,356.49,0.76,0.96,0.58,0.3,1.85,4.7,7.83,BEZ235,1.280701754385965
HC00901,A2,2,285,01d05h00m,1740,BEZ235,1,none,none,BEZ235_1,0.94,370,83.27,142.72,521.77,348.99,0.76,0.96,0.58,0.3,1.85,4.75,7.81,BEZ235,1.2982456140350878
HC00901,A2,2,285,01d05h30m,1770,BEZ235,1,none,none,BEZ235_1,0.94,378,82.36,141.22,530.76,348.01,0.75,0.96,0.58,0.3,1.83,4.82,7.98,BEZ235,1.3263157894736841
HC00901,A2,2,285,01d06h00m,1800,BEZ235,1,none,none,BEZ235_1,0.94,381,81.82,140.65,531.12,349.87,0.76,0.95,0.59,0.33,1.86,4.79,7.97,BEZ235,1.3368421052631578
HC00901,A2,2,285,01d06h30m,1830,BEZ235,1,none,none,BEZ235_1,0.94,386,82.17,141,537.95,347.82,0.74,0.95,0.57,0.3,1.86,4.84,7.99,BEZ235,1.3543859649122807
HC00901,A2,2,285,01d07h00m,1860,BEZ235,1,none,none,BEZ235_1,0.94,390,82.61,141.78,531.3,348.47,0.75,0.95,0.57,0.28,1.83,4.89,8.08,BEZ235,1.368421052631579
HC00901,A2,2,285,01d07h30m,1890,BEZ235,1,none,none,BEZ235_1,0.94,392,83.45,139.77,526.81,352.64,0.76,0.95,0.58,0.31,1.9,4.95,8.18,BEZ235,1.3754385964912281
HC00901,A2,2,285,01d08h00m,1920,BEZ235,1,none,none,BEZ235_1,0.94,389,84.21,141.25,523.68,350.52,0.77,0.96,0.58,0.31,1.88,4.89,8.2,BEZ235,1.3649122807017544
HC00901,A2,2,285,01d08h30m,1950,BEZ235,1,none,none,BEZ235_1,0.94,394,83.63,140.26,520.64,349.99,0.77,0.96,0.59,0.31,1.86,4.96,8.31,BEZ235,1.3824561403508773
HC00901,A2,2,285,01d09h00m,1980,BEZ235,1,none,none,BEZ235_1,0.94,392,84.55,141.99,508.25,346.73,0.78,0.97,0.6,0.33,1.82,4.89,8.26,BEZ235,1.3754385964912281
HC00901,A2,2,285,01d09h30m,2010,BEZ235,1,none,none,BEZ235_1,0.94,393,85.06,142.8,498.33,344.5,0.79,0.98,0.61,0.32,1.82,4.84,8.18,BEZ235,1.3789473684210527
HC00901,A2,2,285,01d10h00m,2040,BEZ235,1,none,none,BEZ235_1,0.94,395,86.06,140.31,491.67,346.02,0.8,0.99,0.62,0.35,1.84,4.96,8.32,BEZ235,1.3859649122807018
HC00901,A2,2,285,01d10h30m,2070,BEZ235,1,none,none,BEZ235_1,0.94,393,86.24,142.6,491.32,346.46,0.8,0.98,0.61,0.35,1.79,4.96,8.27,BEZ235,1.3789473684210527
HC00901,A2,2,285,01d11h00m,2100,BEZ235,1,none,none,BEZ235_1,0.94,395,86.17,144.93,483.19,343.47,0.81,0.98,0.62,0.35,1.75,4.92,8.29,BEZ235,1.3859649122807018
HC00901,A2,2,285,01d11h30m,2130,BEZ235,1,none,none,BEZ235_1,0.94,394,86.41,145.25,485.36,344.68,0.81,0.98,0.62,0.36,1.75,4.82,8.24,BEZ235,1.3824561403508773
HC00901,A2,2,285,01d12h00m,2160,BEZ235,1,none,none,BEZ235_1,0.94,398,85.23,144.74,479.23,343.3,0.82,0.99,0.62,0.37,1.76,4.92,8.46,BEZ235,1.3964912280701753
HC00901,A2,2,285,01d12h30m,2190,BEZ235,1,none,none,BEZ235_1,0.94,397,85.32,145.94,482.41,345.65,0.81,0.98,0.63,0.37,1.75,4.98,8.51,BEZ235,1.3929824561403508
HC00901,A2,2,285,01d13h00m,2220,BEZ235,1,none,none,BEZ235_1,0.94,400,84.97,146.75,484.32,345.45,0.81,0.99,0.63,0.37,1.81,4.91,8.52,BEZ235,1.4035087719298245
HC00901,A2,2,285,01d13h30m,2250,BEZ235,1,none,none,BEZ235_1,0.94,399,85.22,148.68,491.85,347.08,0.81,0.98,0.62,0.39,1.78,4.91,8.56,BEZ235,1.4
HC00901,A2,2,285,01d14h00m,2280,BEZ235,1,none,none,BEZ235_1,0.94,398,86.48,149.92,493.85,349.28,0.82,1,0.63,0.4,1.73,4.89,8.45,BEZ235,1.3964912280701753
HC00901,A2,2,285,01d14h30m,2310,BEZ235,1,none,none,BEZ235_1,0.94,403,86.54,145.78,499.88,350.21,0.81,0.99,0.62,0.38,1.76,5.07,8.67,BEZ235,1.4140350877192982
HC00901,A2,2,285,01d15h00m,2340,BEZ235,1,none,none,BEZ235_1,0.94,410,85.69,145.74,488.26,350.51,0.82,1,0.63,0.4,1.79,5.16,8.92,BEZ235,1.4385964912280702
HC00901,A2,2,285,01d15h30m,2370,BEZ235,1,none,none,BEZ235_1,0.94,416,84.73,145.19,478.65,352.85,0.84,0.99,0.64,0.41,1.81,5.18,9.02,BEZ235,1.4596491228070176
HC00901,A2,2,285,01d16h00m,2400,BEZ235,1,none,none,BEZ235_1,0.94,419,84.78,145.05,481.06,355,0.84,1,0.64,0.42,1.81,5.17,8.93,BEZ235,1.4701754385964911
HC00901,A2,2,285,01d16h30m,2430,BEZ235,1,none,none,BEZ235_1,0.94,421,84.66,147.01,476.83,348.76,0.84,1,0.65,0.43,1.74,5.01,8.76,BEZ235,1.4771929824561403
HC00901,A2,2,285,01d17h00m,2460,BEZ235,1,none,none,BEZ235_1,0.94,423,84.33,146.93,485.89,348.09,0.83,1,0.64,0.41,1.77,4.94,8.74,BEZ235,1.4842105263157894
HC00901,A2,2,285,01d17h30m,2490,BEZ235,1,none,none,BEZ235_1,0.94,418,85.17,148.84,488.61,348.26,0.83,0.99,0.65,0.41,1.73,4.91,8.65,BEZ235,1.4666666666666666
HC00901,A2,2,285,01d18h00m,2520,BEZ235,1,none,none,BEZ235_1,0.94,421,85.23,146.38,487.95,353.51,0.84,1.01,0.64,0.43,1.78,5.1,8.87,BEZ235,1.4771929824561403
HC00901,A2,2,285,01d18h30m,2550,BEZ235,1,none,none,BEZ235_1,0.94,421,86.18,148.29,486.17,352.67,0.84,1,0.65,0.43,1.78,5.11,9.01,BEZ235,1.4771929824561403
HC00901,A2,2,285,01d19h00m,2580,BEZ235,1,none,none,BEZ235_1,0.94,429,84.77,149.48,479.79,349.27,0.84,1,0.65,0.41,1.77,5.06,9.07,BEZ235,1.5052631578947369
HC00901,A2,2,285,01d19h30m,2610,BEZ235,1,none,none,BEZ235_1,0.94,434,84.68,148.97,479.76,347,0.84,1,0.64,0.43,1.73,5.11,9.1,BEZ235,1.5228070175438597
HC00901,A2,2,285,01d20h00m,2640,BEZ235,1,none,none,BEZ235_1,0.94,437,85.68,149.75,470.07,345.52,0.84,1,0.65,0.42,1.75,5.18,9.19,BEZ235,1.5333333333333334
HC00901,A2,2,285,01d20h30m,2670,BEZ235,1,none,none,BEZ235_1,0.94,437,86.03,150.01,462.45,344.18,0.85,1,0.65,0.42,1.71,5.05,8.97,BEZ235,1.5333333333333334
HC00901,A2,2,285,01d21h00m,2700,BEZ235,1,none,none,BEZ235_1,0.94,441,85.79,147.4,460.87,344.89,0.85,1,0.66,0.43,1.78,5.1,8.91,BEZ235,1.5473684210526315
HC00901,A2,2,285,01d21h30m,2730,BEZ235,1,none,none,BEZ235_1,0.94,441,85.68,148.9,463.56,346.14,0.85,1,0.66,0.43,1.73,5.12,8.94,BEZ235,1.5473684210526315
HC00901,A2,2,285,01d22h00m,2760,BEZ235,1,none,none,BEZ235_1,0.94,442,86.78,150.68,464.09,345.65,0.85,1.01,0.66,0.44,1.74,5.06,8.95,BEZ235,1.550877192982456
HC00901,A2,2,285,01d22h30m,2790,BEZ235,1,none,none,BEZ235_1,0.94,446,86.32,149.79,463.7,346.71,0.86,1.01,0.67,0.45,1.74,5.12,9.09,BEZ235,1.5649122807017544
HC00901,A2,2,285,01d23h00m,2820,BEZ235,1,none,none,BEZ235_1,0.94,445,86.84,150.67,460.72,345.02,0.86,1.01,0.67,0.44,1.71,5.17,9.2,BEZ235,1.5614035087719298
HC00901,A2,2,285,01d23h30m,2850,BEZ235,1,none,none,BEZ235_1,0.94,453,86.67,150.62,464.5,347.13,0.86,1,0.66,0.43,1.77,5.34,9.42,BEZ235,1.5894736842105264
HC00901,A2,2,285,02d00h00m,2880,BEZ235,1,none,none,BEZ235_1,0.94,459,86.42,147.41,462.49,351.6,0.87,1.01,0.67,0.44,1.78,5.31,9.47,BEZ235,1.6105263157894736
HC00901,A2,2,285,02d00h30m,2910,BEZ235,1,none,none,BEZ235_1,0.94,465,86.05,149.14,465.5,349.01,0.86,1,0.66,0.43,1.77,5.36,9.71,BEZ235,1.631578947368421
HC00901,A2,2,285,02d01h00m,2940,BEZ235,1,none,none,BEZ235_1,0.94,464,86.16,150.64,470.01,346.31,0.85,1.01,0.66,0.43,1.74,5.25,9.64,BEZ235,1.6280701754385964
HC00901,A2,2,285,02d01h30m,2970,BEZ235,1,none,none,BEZ235_1,0.94,469,86.82,148.77,473.91,346.4,0.85,1.01,0.67,0.43,1.79,5.3,9.59,BEZ235,1.6456140350877193
HC00901,A2,2,285,02d02h00m,3000,BEZ235,1,none,none,BEZ235_1,0.94,474,86,149.25,469.16,348.02,0.85,1.01,0.67,0.41,1.81,5.36,9.84,BEZ235,1.6631578947368422
HC00901,A2,2,285,02d02h30m,3030,BEZ235,1,none,none,BEZ235_1,0.94,477,86.35,149.31,473.23,349.92,0.85,1.01,0.66,0.42,1.8,5.52,9.91,BEZ235,1.6736842105263159
HC00901,A2,2,285,02d03h00m,3060,BEZ235,1,none,none,BEZ235_1,0.94,483,85.8,149.21,469.28,348.92,0.85,1,0.67,0.43,1.8,5.58,10.1,BEZ235,1.694736842105263
HC00901,A2,2,285,02d03h30m,3090,BEZ235,1,none,none,BEZ235_1,0.94,485,85.51,148.64,469.44,347.36,0.85,1,0.67,0.44,1.8,5.59,10.22,BEZ235,1.7017543859649122
HC00901,A2,2,285,02d04h00m,3120,BEZ235,1,none,none,BEZ235_1,0.94,488,85.76,150.16,470.37,343.86,0.84,1,0.67,0.41,1.79,5.5,10.03,BEZ235,1.712280701754386
HC00901,A2,2,285,02d04h30m,3150,BEZ235,1,none,none,BEZ235_1,0.94,494,85.78,147.65,476.67,348.56,0.84,1,0.66,0.41,1.77,5.6,10.14,BEZ235,1.7333333333333334
HC00901,A2,2,285,02d05h00m,3180,BEZ235,1,none,none,BEZ235_1,0.94,503,85.02,148.24,471.66,347.8,0.85,1,0.67,0.43,1.85,5.68,10.32,BEZ235,1.7649122807017543
HC00901,A2,2,285,02d05h30m,3210,BEZ235,1,none,none,BEZ235_1,0.94,508,84.79,147.77,474.86,350.68,0.85,0.99,0.67,0.43,1.92,5.78,10.4,BEZ235,1.7824561403508772
HC00901,A2,2,285,02d06h00m,3240,BEZ235,1,none,none,BEZ235_1,0.94,508,84.96,148.97,468.55,346.24,0.84,0.99,0.67,0.43,1.85,5.85,10.53,BEZ235,1.7824561403508772
HC00901,A2,2,285,02d06h30m,3270,BEZ235,1,none,none,BEZ235_1,0.94,510,84.61,148.89,461.57,344.56,0.85,0.99,0.68,0.42,1.85,5.76,10.45,BEZ235,1.7894736842105263
HC00901,A2,2,285,02d07h00m,3300,BEZ235,1,none,none,BEZ235_1,0.94,508,85.51,151.17,463.52,344.62,0.85,1,0.68,0.42,1.83,5.67,10.29,BEZ235,1.7824561403508772
HC00901,A2,2,285,02d07h30m,3330,BEZ235,1,none,none,BEZ235_1,0.94,510,85.61,151.48,466.53,344.95,0.85,1,0.68,0.41,1.81,5.69,10.34,BEZ235,1.7894736842105263
HC00901,A2,2,285,02d08h00m,3360,BEZ235,1,none,none,BEZ235_1,0.94,515,85.39,150.82,473.87,341.83,0.84,0.99,0.67,0.41,1.82,5.81,10.56,BEZ235,1.8070175438596492
HC00901,A2,2,285,02d08h30m,3390,BEZ235,1,none,none,BEZ235_1,0.94,526,84.74,150.26,467.52,341.46,0.84,0.99,0.67,0.42,1.79,5.79,10.67,BEZ235,1.8456140350877193
HC00901,A2,2,285,02d09h00m,3420,BEZ235,1,none,none,BEZ235_1,0.94,534,84.01,149.61,458.26,340.98,0.85,1.01,0.67,0.43,1.82,5.79,10.67,BEZ235,1.8736842105263158
HC00901,A2,2,285,02d09h30m,3450,BEZ235,1,none,none,BEZ235_1,0.94,537,84.15,147.91,460.12,345.67,0.86,1,0.68,0.42,1.83,5.88,10.77,BEZ235,1.8842105263157896
HC00901,A2,2,285,02d10h00m,3480,BEZ235,1,none,none,BEZ235_1,0.94,539,83.91,147.42,456.54,343.82,0.86,1,0.68,0.42,1.8,5.81,10.63,BEZ235,1.8912280701754387
HC00901,A2,2,285,02d10h30m,3510,BEZ235,1,none,none,BEZ235_1,0.94,547,83.4,148.56,454.68,339.79,0.85,1,0.68,0.43,1.78,5.83,10.66,BEZ235,1.919298245614035
HC00901,A2,2,285,02d11h00m,3540,BEZ235,1,none,none,BEZ235_1,0.94,553,83.1,148.37,456.57,340.61,0.85,1,0.67,0.42,1.77,5.73,10.61,BEZ235,1.9403508771929825
HC00901,A2,2,285,02d11h30m,3570,BEZ235,1,none,none,BEZ235_1,0.94,559,83.02,146.8,461.74,341.5,0.85,1,0.66,0.42,1.77,5.81,10.75,BEZ235,1.96140350877193
HC00901,A2,2,285,02d12h00m,3600,BEZ235,1,none,none,BEZ235_1,0.94,565,82.51,145.36,460.76,343.69,0.85,1,0.66,0.41,1.83,5.82,10.78,BEZ235,1.9824561403508771
HC00901,A2,2,285,02d12h30m,3630,BEZ235,1,none,none,BEZ235_1,0.94,572,82.03,144.75,460.99,344.1,0.85,1,0.67,0.41,1.83,5.88,10.86,BEZ235,2.007017543859649
HC00901,A2,2,285,02d13h00m,3660,BEZ235,1,none,none,BEZ235_1,0.94,575,82.02,144.47,460.79,343.66,0.85,1,0.67,0.4,1.83,5.92,11.04,BEZ235,2.017543859649123
HC00901,A2,2,285,02d13h30m,3690,BEZ235,1,none,none,BEZ235_1,0.94,573,82.29,148.03,456.3,343.77,0.85,1.02,0.67,0.42,1.84,5.93,11.06,BEZ235,2.0105263157894737
HC00901,A2,2,285,02d14h00m,3720,BEZ235,1,none,none,BEZ235_1,0.94,580,82.35,147.92,452.26,341.95,0.86,1.01,0.68,0.42,1.84,5.96,11.2,BEZ235,2.0350877192982457
HC00901,A2,2,285,02d14h30m,3750,BEZ235,1,none,none,BEZ235_1,0.94,586,82.04,148.59,448.48,339.48,0.85,1,0.68,0.41,1.85,6.07,11.28,BEZ235,2.056140350877193
HC00901,A2,2,285,02d15h00m,3780,BEZ235,1,none,none,BEZ235_1,0.94,588,81.94,149.02,446.95,336.87,0.85,1,0.68,0.43,1.84,6.02,11.28,BEZ235,2.0631578947368423
HC00901,A2,2,285,02d15h30m,3810,BEZ235,1,none,none,BEZ235_1,0.94,585,82.52,148.76,446.09,337.94,0.86,1,0.68,0.44,1.82,5.96,11.3,BEZ235,2.0526315789473686
HC00901,A2,2,285,02d16h00m,3840,BEZ235,1,none,none,BEZ235_1,0.94,589,82,148.99,449.51,337.79,0.86,1,0.68,0.43,1.81,6.11,11.32,BEZ235,2.066666666666667
HC00901,A2,2,285,02d16h30m,3870,BEZ235,1,none,none,BEZ235_1,0.94,597,81.53,149.08,440.88,336.65,0.86,1.01,0.69,0.42,1.81,6.08,11.38,BEZ235,2.094736842105263
HC00901,A2,2,285,02d17h00m,3900,BEZ235,1,none,none,BEZ235_1,0.94,611,80.32,147.23,446.71,337.81,0.86,1.01,0.69,0.42,1.84,6.21,11.64,BEZ235,2.143859649122807
HC00901,A2,2,285,02d17h30m,3930,BEZ235,1,none,none,BEZ235_1,0.94,620,79.75,146.12,446.71,341.94,0.86,1.01,0.69,0.41,1.83,6.23,11.86,BEZ235,2.175438596491228
HC00901,A2,2,285,02d18h00m,3960,BEZ235,1,none,none,BEZ235_1,0.94,616,80.33,145.78,451.52,344.37,0.86,1.02,0.68,0.43,1.92,6.35,11.99,BEZ235,2.16140350877193
HC00901,A2,2,285,02d18h30m,3990,BEZ235,1,none,none,BEZ235_1,0.94,623,80.07,146.57,454.81,344.03,0.85,1.01,0.68,0.39,1.94,6.42,12.11,BEZ235,2.185964912280702
HC00901,A2,2,285,02d19h00m,4020,BEZ235,1,none,none,BEZ235_1,0.94,620,80.47,148.4,457.42,342.76,0.85,1,0.68,0.41,1.93,6.41,12.09,BEZ235,2.175438596491228
HC00901,A2,2,285,02d19h30m,4050,BEZ235,1,none,none,BEZ235_1,0.94,629,79.34,147.3,466.46,344.73,0.84,1,0.68,0.41,1.96,6.48,12.29,BEZ235,2.2070175438596493
HC00901,A2,2,285,02d20h00m,4080,BEZ235,1,none,none,BEZ235_1,0.94,636,78.64,148.31,462.52,343.32,0.85,1,0.68,0.42,1.99,6.48,12.32,BEZ235,2.231578947368421
HC00901,A2,2,285,02d20h30m,4110,BEZ235,1,none,none,BEZ235_1,0.94,646,78.03,147.37,457.48,341.47,0.85,1,0.69,0.43,1.93,6.56,12.46,BEZ235,2.2666666666666666
HC00901,A2,2,285,02d21h00m,4140,BEZ235,1,none,none,BEZ235_1,0.94,648,78.08,145.86,455.87,342.59,0.86,1.01,0.69,0.43,1.94,6.55,12.35,BEZ235,2.2736842105263158
HC00901,A2,2,285,02d21h30m,4170,BEZ235,1,none,none,BEZ235_1,0.94,649,78.19,146.78,449.64,343.02,0.86,1.01,0.69,0.42,1.91,6.5,12.41,BEZ235,2.2771929824561403
HC00901,A2,2,285,02d22h00m,4200,BEZ235,1,none,none,BEZ235_1,0.94,656,77.87,146.91,448.98,340.82,0.86,1.01,0.69,0.43,1.9,6.54,12.49,BEZ235,2.3017543859649123
HC00901,A2,2,285,02d22h30m,4230,BEZ235,1,none,none,BEZ235_1,0.94,659,77.59,148.05,447.06,341.45,0.86,1,0.7,0.43,1.9,6.55,12.6,BEZ235,2.312280701754386
HC00901,A2,2,285,02d23h00m,4260,BEZ235,1,none,none,BEZ235_1,0.94,662,77.13,148.39,443.87,339.06,0.86,1,0.7,0.44,1.91,6.51,12.55,BEZ235,2.3228070175438598
HC00901,A2,2,285,02d23h30m,4290,BEZ235,1,none,none,BEZ235_1,0.94,660,77.42,151.24,448.13,338.26,0.85,1,0.69,0.43,1.92,6.51,12.53,BEZ235,2.3157894736842106
HC00901,A2,2,285,03d00h00m,4320,BEZ235,1,none,none,BEZ235_1,0.94,667,76.64,149.9,445.86,339.57,0.86,1,0.69,0.44,1.93,6.58,12.67,BEZ235,2.3403508771929826
HC00901,A2,2,285,03d00h30m,4350,BEZ235,1,none,none,BEZ235_1,0.94,666,77.14,148.16,443.72,341.95,0.86,1,0.69,0.44,1.93,6.62,12.72,BEZ235,2.336842105263158
HC00901,A2,2,285,03d01h00m,4380,BEZ235,1,none,none,BEZ235_1,0.94,682,75.86,147.07,447.07,340.93,0.86,1,0.69,0.45,1.92,6.64,12.74,BEZ235,2.3929824561403508
HC00901,A2,2,285,03d01h30m,4410,BEZ235,1,none,none,BEZ235_1,0.94,697,74.63,147.52,440.84,338.7,0.86,1,0.69,0.44,1.93,6.73,12.97,BEZ235,2.4456140350877194
HC00901,A2,2,285,03d02h00m,4440,BEZ235,1,none,none,BEZ235_1,0.94,702,74.25,147.67,438.32,335.9,0.86,1,0.69,0.43,1.95,6.74,13.09,BEZ235,2.463157894736842
HC00901,A2,2,285,03d02h30m,4470,BEZ235,1,none,none,BEZ235_1,0.94,711,73.69,148.34,439.71,335.07,0.86,1,0.7,0.43,1.97,6.85,13.26,BEZ235,2.4947368421052634
HC00901,A2,2,285,03d03h00m,4500,BEZ235,1,none,none,BEZ235_1,0.94,714,73.63,147.76,436.87,334.1,0.86,1,0.69,0.43,1.97,6.85,13.23,BEZ235,2.5052631578947366
HC00901,A2,2,285,03d03h30m,4530,BEZ235,1,none,none,BEZ235_1,0.94,723,72.9,148.74,434.44,332.97,0.85,1,0.7,0.42,1.94,6.78,13.27,BEZ235,2.536842105263158
HC00901,A2,2,285,03d04h00m,4560,BEZ235,1,none,none,BEZ235_1,0.94,727,72.53,148.43,428.37,333.09,0.87,1.01,0.71,0.43,1.95,6.82,13.33,BEZ235,2.550877192982456
HC00901,A2,2,285,03d04h30m,4590,BEZ235,1,none,none,BEZ235_1,0.94,730,72.34,149.67,428.28,329.76,0.86,1,0.7,0.43,1.94,6.82,13.33,BEZ235,2.56140350877193
HC00901,A2,2,285,03d05h00m,4620,BEZ235,1,none,none,BEZ235_1,0.94,737,71.84,148.57,434.88,332.44,0.85,0.99,0.7,0.43,1.96,6.93,13.52,BEZ235,2.585964912280702
HC00901,A2,2,285,03d05h30m,4650,BEZ235,1,none,none,BEZ235_1,0.94,735,71.98,149.65,436.05,331.47,0.85,0.99,0.7,0.43,1.96,6.96,13.48,BEZ235,2.5789473684210527
HC00901,A2,2,285,03d06h00m,4680,BEZ235,1,none,none,BEZ235_1,0.94,742,71.28,150.34,439.72,332.22,0.85,0.99,0.69,0.42,2,7.04,13.74,BEZ235,2.6035087719298247
HC00901,A2,2,285,03d06h30m,4710,BEZ235,1,none,none,BEZ235_1,0.94,745,70.86,149.45,439.23,335.41,0.85,1,0.7,0.42,2.03,7.21,13.9,BEZ235,2.6140350877192984
HC00901,A2,2,285,03d07h00m,4740,BEZ235,1,none,none,BEZ235_1,0.94,757,69.91,149.16,438.23,334.29,0.85,0.99,0.7,0.4,2.06,7.29,13.99,BEZ235,2.656140350877193
HC00901,A2,2,285,03d07h30m,4770,BEZ235,1,none,none,BEZ235_1,0.94,766,69.3,147.58,439.41,335.15,0.85,0.99,0.7,0.41,2.02,7.26,14.07,BEZ235,2.687719298245614
HC00901,A2,2,285,03d08h00m,4800,BEZ235,1,none,none,BEZ235_1,0.94,786,67.72,144.4,438.64,335.55,0.85,0.99,0.7,0.4,2.09,7.37,14.37,BEZ235,2.7578947368421054
