plateID,well,field,n_0,time_slice,elapsed_minutes,Drug1,Drug1Concentration,Drug2,Drug2Concentration,treatment,cell_cycle_state_threshold,n,length,Nuclei_CKn_NR_area,Nuclei_CKn_CC_mean_intensity,Cyto_CKn_CC_mean_intensity,Cell_CKn_CC_mean_intensity_ratio,Cell_CKn_CC_max_intensity_ratio,Cell_CKn_CC_min_intensity_ratio,G1_proportion,neighborhood_20,neighborhood_45,neighborhood_70,drugs,cell_count_norm_T0
HC00701,A1,3,126,00d06h00m,360,Untreated,0,none,none,Untreated,0.8,133,51.87,187.44,565.96,320.32,0.66,0.86,0.56,0.34,1.68,3.18,4.38,Untreated,1.0555555555555556
HC00701,A1,3,126,00d06h30m,390,Untreated,0,none,none,Untreated,0.8,136,51.96,184.77,565.92,325.74,0.67,0.9,0.56,0.35,1.79,3.31,4.66,Untreated,1.0793650793650793
HC00701,A1,3,126,00d07h00m,420,Untreated,0,none,none,Untreated,0.8,142,51.59,180,569.27,323.34,0.66,0.89,0.56,0.32,1.86,3.66,4.89,Untreated,1.126984126984127
HC00701,A1,3,126,00d07h30m,450,Untreated,0,none,none,Untreated,0.8,142,52.94,177.23,583.67,327.67,0.66,0.88,0.55,0.32,1.85,3.75,5.08,Untreated,1.126984126984127
HC00701,A1,3,126,00d08h00m,480,Untreated,0,none,none,Untreated,0.8,145,51.95,179.13,574.85,334.27,0.66,0.87,0.57,0.31,1.91,3.92,5.12,Untreated,1.1507936507936507
HC00701,A1,3,126,00d08h30m,510,Untreated,0,none,none,Untreated,0.8,145,52.54,176.15,574.27,339.46,0.66,0.87,0.55,0.3,1.87,3.83,5,Untreated,1.1507936507936507
HC00701,A1,3,126,00d09h00m,540,Untreated,0,none,none,Untreated,0.8,146,53.45,178.66,587.76,337.59,0.65,0.86,0.56,0.3,1.93,3.92,4.93,Untreated,1.1587301587301588
HC00701,A1,3,126,00d09h30m,570,Untreated,0,none,none,Untreated,0.8,145,53.56,177.32,588.26,347.02,0.66,0.88,0.55,0.33,1.98,3.92,5.04,Untreated,1.1507936507936507
HC00701,A1,3,126,00d10h00m,600,Untreated,0,none,none,Untreated,0.8,144,53.99,182.74,586.4,343.37,0.66,0.86,0.57,0.32,1.99,3.97,5.07,Untreated,1.1428571428571428
HC00701,A1,3,126,00d10h30m,630,Untreated,0,none,none,Untreated,0.8,144,54.05,182.12,596.47,347.51,0.66,0.87,0.57,0.34,2.08,3.99,4.97,Untreated,1.1428571428571428
HC00701,A1,3,126,00d11h00m,660,Untreated,0,none,none,Untreated,0.8,140,55.66,184.49,582.32,339.92,0.66,0.88,0.56,0.33,1.84,3.59,4.71,Untreated,1.1111111111111112
HC00701,A1,3,126,00d11h30m,690,Untreated,0,none,none,Untreated,0.8,138,57.12,180.96,584.67,338.43,0.66,0.87,0.56,0.33,1.81,3.54,4.83,Untreated,1.0952380952380953
HC00701,A1,3,126,00d12h00m,720,Untreated,0,none,none,Untreated,0.8,139,56.99,182.24,570.67,336.89,0.67,0.87,0.57,0.34,1.88,3.63,4.91,Untreated,1.1031746031746033
HC00701,A1,3,126,00d12h30m,750,Untreated,0,none,none,Untreated,0.8,140,56.76,180.24,568.27,336.72,0.68,0.87,0.58,0.36,1.74,3.63,4.81,Untreated,1.1111111111111112
HC00701,A1,3,126,00d13h00m,780,Untreated,0,none,none,Untreated,0.8,140,59.14,181.1,570.62,335.72,0.67,0.86,0.57,0.36,1.86,3.66,4.81,Untreated,1.1111111111111112
HC00701,A1,3,126,00d13h30m,810,Untreated,0,none,none,Untreated,0.8,142,58.72,182.15,573.1,333.51,0.66,0.87,0.56,0.35,1.72,3.7,4.92,Untreated,1.126984126984127
HC00701,A1,3,126,00d14h00m,840,Untreated,0,none,none,Untreated,0.8,144,58.08,177.55,584.64,336.56,0.65,0.89,0.56,0.33,1.82,3.65,5.14,Untreated,1.1428571428571428
HC00701,A1,3,126,00d14h30m,870,Untreated,0,none,none,Untreated,0.8,145,58.32,179.86,597.25,329.21,0.63,0.86,0.54,0.3,1.92,3.62,5.03,Untreated,1.1507936507936507
HC00701,A1,3,126,00d15h00m,900,Untreated,0,none,none,Untreated,0.8,142,60.25,185.27,577.51,332.25,0.65,0.86,0.56,0.32,1.87,3.66,4.99,Untreated,1.126984126984127
HC00701,A1,3,126,00d15h30m,930,Untreated,0,none,none,Untreated,0.8,141,62.67,186.21,583.47,329.18,0.65,0.86,0.56,0.29,1.85,3.48,4.65,Untreated,1.119047619047619
HC00701,A1,3,126,00d16h00m,960,Untreated,0,none,none,Untreated,0.8,143,62.11,185.29,584.94,327.9,0.65,0.87,0.56,0.31,1.77,3.63,4.71,Untreated,1.1349206349206349
HC00701,A1,3,126,00d16h30m,990,Untreated,0,none,none,Untreated,0.8,147,61.15,181.62,580.87,320.4,0.64,0.85,0.55,0.29,1.73,3.41,4.76,Untreated,1.1666666666666667
HC00701,A1,3,126,00d17h00m,1020,Untreated,0,none,none,Untreated,0.8,148,61.22,182.23,570.72,319.34,0.65,0.86,0.56,0.33,1.78,3.38,4.61,Untreated,1.1746031746031746
HC00701,A1,3,126,00d17h30m,1050,Untreated,0,none,none,Untreated,0.8,146,61.88,184.27,575.75,326.08,0.65,0.85,0.57,0.29,1.75,3.55,4.73,Untreated,1.1587301587301588
HC00701,A1,3,126,00d18h00m,1080,Untreated,0,none,none,Untreated,0.8,151,60.79,181.23,592.14,329.17,0.65,0.85,0.56,0.32,1.93,3.73,4.99,Untreated,1.1984126984126984
HC00701,A1,3,126,00d18h30m,1110,Untreated,0,none,none,Untreated,0.8,146,62.5,185.73,583.2,327.87,0.66,0.85,0.55,0.36,1.7,3.68,5.1,Untreated,1.1587301587301588
HC00701,A1,3,126,00d19h00m,1140,Untreated,0,none,none,Untreated,0.8,147,61.82,183.02,599.35,337.31,0.66,0.85,0.55,0.33,1.83,3.8,5.16,Untreated,1.1666666666666667
HC00701,A1,3,126,00d19h30m,1170,Untreated,0,none,none,Untreated,0.8,149,61.38,183.16,585.65,337.71,0.67,0.85,0.57,0.32,1.82,3.98,5.42,Untreated,1.1825396825396826
HC00701,A1,3,126,00d20h00m,1200,Untreated,0,none,none,Untreated,0.8,150,61.01,184.79,596.69,343.21,0.67,0.85,0.57,0.34,1.84,4.04,5.55,Untreated,1.1904761904761905
HC00701,A1,3,126,00d20h30m,1230,Untreated,0,none,none,Untreated,0.8,148,62.29,187.57,589.29,343.76,0.67,0.83,0.57,0.32,1.73,3.82,5.18,Untreated,1.1746031746031746
HC00701,A1,3,126,00d21h00m,1260,Untreated,0,none,none,Untreated,0.8,143,65.76,190.22,587.15,338.45,0.67,0.83,0.56,0.34,1.64,3.36,4.58,Untreated,1.1349206349206349
HC00701,A1,3,126,00d21h30m,1290,Untreated,0,none,none,Untreated,0.8,145,64.94,191.17,577.87,334.46,0.67,0.85,0.57,0.32,1.79,3.55,4.75,Untreated,1.1507936507936507
HC00701,A1,3,126,00d22h00m,1320,Untreated,0,none,none,Untreated,0.8,147,64.65,192.55,589.64,339.46,0.67,0.83,0.56,0.33,1.75,3.69,4.82,Untreated,1.1666666666666667
HC00701,A1,3,126,00d22h30m,1350,Untreated,0,none,none,Untreated,0.8,151,63.42,184.99,591.23,336.34,0.66,0.84,0.55,0.31,1.75,3.72,4.92,Untreated,1.1984126984126984
HC00701,A1,3,126,00d23h00m,1380,Untreated,0,none,none,Untreated,0.8,150,63.78,189.73,596.7,348.43,0.67,0.85,0.56,0.31,1.81,3.92,5.09,Untreated,1.1904761904761905
HC00701,A1,3,126,00d23h30m,1410,Untreated,0,none,none,Untreated,0.8,153,62.7,182.79,610.83,347.84,0.66,0.84,0.54,0.29,1.93,3.9,5.22,Untreated,1.2142857142857142
HC00701,A1,3,126,01d00h00m,1440,Untreated,0,none,none,Untreated,0.8,155,62.59,188.65,606.96,351.7,0.66,0.85,0.55,0.29,1.94,4.01,5.35,Untreated,1.2301587301587302
HC00701,A1,3,126,01d00h30m,1470,Untreated,0,none,none,Untreated,0.8,154,63.83,189.99,617.4,344.74,0.64,0.85,0.55,0.29,1.87,3.87,5.32,Untreated,1.2222222222222223
HC00701,A1,3,126,01d01h00m,1500,Untreated,0,none,none,Untreated,0.8,157,64.41,183.93,624.28,340.21,0.63,0.85,0.54,0.3,1.76,3.76,5.25,Untreated,1.246031746031746
HC00701,A1,3,126,01d01h30m,1530,Untreated,0,none,none,Untreated,0.8,165,63.21,186.21,615.92,330.09,0.61,0.83,0.54,0.26,1.79,3.84,5.67,Untreated,1.3095238095238095
HC00701,A1,3,126,01d02h00m,1560,Untreated,0,none,none,Untreated,0.8,169,62.92,184.79,612.46,330.64,0.63,0.84,0.56,0.27,1.83,3.91,5.62,Untreated,1.3412698412698412
HC00701,A1,3,126,01d02h30m,1590,Untreated,0,none,none,Untreated,0.8,172,63.53,179.59,610.99,338.85,0.63,0.85,0.55,0.29,1.78,4.07,5.76,Untreated,1.3650793650793651
HC00701,A1,3,126,01d03h00m,1620,Untreated,0,none,none,Untreated,0.8,171,65.16,182,597.85,335.67,0.64,0.87,0.55,0.3,1.82,4.04,5.65,Untreated,1.3571428571428572
HC00701,A1,3,126,01d03h30m,1650,Untreated,0,none,none,Untreated,0.8,172,64.63,174.12,596.45,337.09,0.64,0.85,0.56,0.34,1.81,3.92,5.45,Untreated,1.3650793650793651
HC00701,A1,3,126,01d04h00m,1680,Untreated,0,none,none,Untreated,0.8,172,64.49,184.28,585.49,325.59,0.64,0.84,0.56,0.33,1.8,3.9,5.57,Untreated,1.3650793650793651
HC00701,A1,3,126,01d04h30m,1710,Untreated,0,none,none,Untreated,0.8,171,64.44,180.73,584.42,325.38,0.64,0.85,0.57,0.33,1.78,3.81,5.46,Untreated,1.3571428571428572
HC00701,A1,3,126,01d05h00m,1740,Untreated,0,none,none,Untreated,0.8,169,65.67,187.43,586.23,331.66,0.65,0.85,0.56,0.31,1.83,3.88,5.66,Untreated,1.3412698412698412
HC00701,A1,3,126,01d05h30m,1770,Untreated,0,none,none,Untreated,0.8,173,65.05,177.87,605.31,337.3,0.65,0.86,0.56,0.29,1.81,3.98,5.86,Untreated,1.373015873015873
HC00701,A1,3,126,01d06h00m,1800,Untreated,0,none,none,Untreated,0.8,171,66.96,184.69,601.7,330.13,0.63,0.84,0.56,0.27,1.76,3.8,5.46,Untreated,1.3571428571428572
HC00701,A1,3,126,01d06h30m,1830,Untreated,0,none,none,Untreated,0.8,173,67.73,185.2,598.65,330.01,0.63,0.85,0.56,0.28,1.76,3.82,5.6,Untreated,1.373015873015873
HC00701,A1,3,126,01d07h00m,1860,Untreated,0,none,none,Untreated,0.8,173,68.55,187.08,596.41,330.38,0.64,0.85,0.56,0.28,1.71,3.9,5.69,Untreated,1.373015873015873
HC00701,A1,3,126,01d07h30m,1890,Untreated,0,none,none,Untreated,0.8,180,68.11,176.92,597.93,338.44,0.66,0.88,0.57,0.31,1.77,4.01,5.77,Untreated,1.4285714285714286
HC00701,A1,3,126,01d08h00m,1920,Untreated,0,none,none,Untreated,0.8,176,69.62,180.82,593.72,337.52,0.66,0.86,0.57,0.3,1.74,3.94,5.73,Untreated,1.3968253968253967
HC00701,A1,3,126,01d08h30m,1950,Untreated,0,none,none,Untreated,0.8,177,70.25,180.07,604.18,340.91,0.65,0.86,0.56,0.3,1.78,3.93,5.71,Untreated,1.4047619047619047
HC00701,A1,3,126,01d09h00m,1980,Untreated,0,none,none,Untreated,0.8,180,69.74,181.6,599.25,335.49,0.65,0.85,0.56,0.28,1.77,3.86,5.82,Untreated,1.4285714285714286
HC00701,A1,3,126,01d09h30m,2010,Untreated,0,none,none,Untreated,0.8,180,70.06,184.34,587.6,333.99,0.66,0.87,0.57,0.32,1.76,3.88,5.86,Untreated,1.4285714285714286
HC00701,A1,3,126,01d10h00m,2040,Untreated,0,none,none,Untreated,0.8,184,69.87,183,584.63,337.59,0.67,0.87,0.56,0.32,1.77,3.77,5.77,Untreated,1.4603174603174602
HC00701,A1,3,126,01d10h30m,2070,Untreated,0,none,none,Untreated,0.8,182,70.18,184.35,575.98,338.05,0.68,0.88,0.57,0.35,1.73,3.8,5.64,Untreated,1.4444444444444444
HC00701,A1,3,126,01d11h00m,2100,Untreated,0,none,none,Untreated,0.8,183,69.55,183.2,580.23,347.01,0.69,0.89,0.58,0.35,1.73,3.83,5.68,Untreated,1.4523809523809523
HC00701,A1,3,126,01d11h30m,2130,Untreated,0,none,none,Untreated,0.8,183,70.97,187.67,558.53,338.77,0.7,0.91,0.6,0.38,1.75,3.85,5.74,Untreated,1.4523809523809523
HC00701,A1,3,126,01d12h00m,2160,Untreated,0,none,none,Untreated,0.8,184,71.21,189.48,563.59,341.98,0.7,0.91,0.59,0.39,1.68,3.77,5.78,Untreated,1.4603174603174602
HC00701,A1,3,126,01d12h30m,2190,Untreated,0,none,none,Untreated,0.8,184,70.91,189.32,571.41,343.52,0.69,0.89,0.57,0.38,1.68,3.78,5.73,Untreated,1.4603174603174602
HC00701,A1,3,126,01d13h00m,2220,Untreated,0,none,none,Untreated,0.8,180,72.21,189.68,558.41,337.34,0.7,0.92,0.58,0.43,1.61,3.78,5.69,Untreated,1.4285714285714286
HC00701,A1,3,126,01d13h30m,2250,Untreated,0,none,none,Untreated,0.8,182,73.15,190.07,574.84,350.86,0.71,0.9,0.58,0.42,1.7,3.96,5.95,Untreated,1.4444444444444444
HC00701,A1,3,126,01d14h00m,2280,Untreated,0,none,none,Untreated,0.8,180,74.03,193.52,556.69,340,0.71,0.89,0.58,0.43,1.59,3.71,5.84,Untreated,1.4285714285714286
HC00701,A1,3,126,01d14h30m,2310,Untreated,0,none,none,Untreated,0.8,184,73.66,194.01,548.36,340.15,0.72,0.9,0.59,0.45,1.58,3.77,5.76,Untreated,1.4603174603174602
HC00701,A1,3,126,01d15h00m,2340,Untreated,0,none,none,Untreated,0.8,184,73.55,191.64,532.43,340.55,0.73,0.92,0.6,0.46,1.68,3.83,5.84,Untreated,1.4603174603174602
HC00701,A1,3,126,01d15h30m,2370,Untreated,0,none,none,Untreated,0.8,182,73.84,190.34,526.2,338.38,0.73,0.93,0.58,0.43,1.57,3.67,5.53,Untreated,1.4444444444444444
HC00701,A1,3,126,01d16h00m,2400,Untreated,0,none,none,Untreated,0.8,184,73.03,188.38,532.7,341.84,0.73,0.91,0.59,0.46,1.65,3.77,5.66,Untreated,1.4603174603174602
HC00701,A1,3,126,01d16h30m,2430,Untreated,0,none,none,Untreated,0.8,191,71.04,193.09,535.54,345.91,0.73,0.91,0.59,0.45,1.64,3.89,5.82,Untreated,1.5158730158730158
HC00701,A1,3,126,01d17h00m,2460,Untreated,0,none,none,Untreated,0.8,196,69.96,185.09,536.3,341.75,0.73,0.93,0.58,0.44,1.74,3.95,6.09,Untreated,1.5555555555555556
HC00701,A1,3,126,01d17h30m,2490,Untreated,0,none,none,Untreated,0.8,195,71.28,183.59,547.59,348.55,0.73,0.93,0.58,0.44,1.73,4.03,5.97,Untreated,1.5476190476190477
HC00701,A1,3,126,01d18h00m,2520,Untreated,0,none,none,Untreated,0.8,189,72.83,188.76,541.09,349.52,0.74,0.92,0.61,0.47,1.65,3.89,5.61,Untreated,1.5
HC00701,A1,3,126,01d18h30m,2550,Untreated,0,none,none,Untreated,0.8,188,74.24,194.13,539.57,344.64,0.74,0.92,0.59,0.49,1.59,3.8,5.62,Untreated,1.492063492063492
HC00701,A1,3,126,01d19h00m,2580,Untreated,0,none,none,Untreated,0.8,191,73.82,195.71,524.78,341.44,0.74,0.94,0.61,0.5,1.63,3.91,5.85,Untreated,1.5158730158730158
HC00701,A1,3,126,01d19h30m,2610,Untreated,0,none,none,Untreated,0.8,199,70.92,193.06,524.97,336.45,0.73,0.91,0.6,0.46,1.62,3.98,6.17,Untreated,1.5793650793650793
HC00701,A1,3,126,01d20h00m,2640,Untreated,0,none,none,Untreated,0.8,198,71.6,194.9,524.38,337.73,0.74,0.92,0.61,0.48,1.58,3.82,6.04,Untreated,1.5714285714285714
HC00701,A1,3,126,01d20h30m,2670,Untreated,0,none,none,Untreated,0.8,198,71.78,196.7,507.75,332.53,0.76,0.92,0.62,0.49,1.61,3.85,6.07,Untreated,1.5714285714285714
HC00701,A1,3,126,01d21h00m,2700,Untreated,0,none,none,Untreated,0.8,200,70.92,195.88,512.32,337.07,0.76,0.92,0.61,0.5,1.69,3.97,6.18,Untreated,1.5873015873015872
HC00701,A1,3,126,01d21h30m,2730,Untreated,0,none,none,Untreated,0.8,200,71,195.9,510.87,338.17,0.77,0.94,0.61,0.46,1.58,3.99,6.22,Untreated,1.5873015873015872
HC00701,A1,3,126,01d22h00m,2760,Untreated,0,none,none,Untreated,0.8,197,72.74,199.6,505.75,337.65,0.77,0.93,0.61,0.49,1.59,3.8,5.95,Untreated,1.5634920634920635
HC00701,A1,3,126,01d22h30m,2790,Untreated,0,none,none,Untreated,0.8,202,71.47,195.88,509.26,335.58,0.76,0.94,0.61,0.5,1.64,3.94,6.14,Untreated,1.6031746031746033
HC00701,A1,3,126,01d23h00m,2820,Untreated,0,none,none,Untreated,0.8,203,70.94,195.56,516.53,336.38,0.76,0.93,0.61,0.49,1.65,4,6.05,Untreated,1.6111111111111112
HC00701,A1,3,126,01d23h30m,2850,Untreated,0,none,none,Untreated,0.8,201,71.89,196.57,523.98,340.2,0.76,0.93,0.61,0.45,1.61,3.95,5.97,Untreated,1.5952380952380953
HC00701,A1,3,126,02d00h00m,2880,Untreated,0,none,none,Untreated,0.8,204,71.68,192.44,536.31,354.39,0.77,0.95,0.6,0.45,1.68,4.13,6.19,Untreated,1.619047619047619
HC00701,A1,3,126,02d00h30m,2910,Untreated,0,none,none,Untreated,0.8,186,77.54,196.81,544.33,370.46,0.78,0.96,0.6,0.45,1.57,3.96,5.95,Untreated,1.4761904761904763
HC00701,A1,3,126,02d01h00m,2940,Untreated,0,none,none,Untreated,0.8,190,75.84,203.01,539.12,361.36,0.77,0.95,0.6,0.43,1.64,3.89,5.96,Untreated,1.507936507936508
HC00701,A1,3,126,02d01h30m,2970,Untreated,0,none,none,Untreated,0.8,196,73.98,198.3,538.66,363.5,0.77,0.95,0.6,0.46,1.63,3.84,5.93,Untreated,1.5555555555555556
HC00701,A1,3,126,02d02h00m,3000,Untreated,0,none,none,Untreated,0.8,208,71.98,195.74,522.79,357.62,0.77,0.99,0.61,0.46,1.7,3.96,6.12,Untreated,1.6507936507936507
HC00701,A1,3,126,02d02h30m,3030,Untreated,0,none,none,Untreated,0.8,211,71.68,187.4,523.25,358.26,0.77,0.94,0.6,0.47,1.71,4.16,6.34,Untreated,1.6746031746031746
HC00701,A1,3,126,02d03h00m,3060,Untreated,0,none,none,Untreated,0.8,212,71.79,192.54,522.13,353.27,0.77,0.95,0.61,0.48,1.75,4.16,6.41,Untreated,1.6825396825396826
HC00701,A1,3,126,02d03h30m,3090,Untreated,0,none,none,Untreated,0.8,210,72.1,190.65,528.25,356.4,0.77,0.93,0.6,0.5,1.76,4.15,6.43,Untreated,1.6666666666666667
HC00701,A1,3,126,02d04h00m,3120,Untreated,0,none,none,Untreated,0.8,200,76.1,196.68,539.18,368,0.77,0.94,0.6,0.5,1.69,4.04,6.21,Untreated,1.5873015873015872
HC00701,A1,3,126,02d04h30m,3150,Untreated,0,none,none,Untreated,0.8,200,77.02,197.64,551.74,373.37,0.78,0.93,0.6,0.5,1.74,4.09,6.17,Untreated,1.5873015873015872
HC00701,A1,3,126,02d05h00m,3180,Untreated,0,none,none,Untreated,0.8,201,77.06,198.87,540.18,368.59,0.78,0.94,0.61,0.5,1.59,4.01,6.23,Untreated,1.5952380952380953
HC00701,A1,3,126,02d05h30m,3210,Untreated,0,none,none,Untreated,0.8,202,76.77,201.64,531.74,362.69,0.77,0.94,0.61,0.49,1.62,3.98,6.05,Untreated,1.6031746031746033
HC00701,A1,3,126,02d06h00m,3240,Untreated,0,none,none,Untreated,0.8,210,74.5,200.65,529.83,357.78,0.77,0.93,0.61,0.49,1.68,4.06,6.31,Untreated,1.6666666666666667
HC00701,A1,3,126,02d06h30m,3270,Untreated,0,none,none,Untreated,0.8,214,73.21,203.64,513.69,345.33,0.77,0.92,0.63,0.5,1.68,3.99,6.28,Untreated,1.6984126984126984
HC00701,A1,3,126,02d07h00m,3300,Untreated,0,none,none,Untreated,0.8,219,72.38,198.71,515.67,341.18,0.76,0.92,0.62,0.47,1.75,4.14,6.3,Untreated,1.7380952380952381
HC00701,A1,3,126,02d07h30m,3330,Untreated,0,none,none,Untreated,0.8,223,72.69,196.3,518.46,343.88,0.75,0.91,0.62,0.46,1.77,4.18,6.37,Untreated,1.7698412698412698
HC00701,A1,3,126,02d08h00m,3360,Untreated,0,none,none,Untreated,0.8,225,73.56,197.16,522.55,346.83,0.75,0.93,0.61,0.46,1.76,4.39,6.75,Untreated,1.7857142857142858
HC00701,A1,3,126,02d08h30m,3390,Untreated,0,none,none,Untreated,0.8,227,73.09,195.94,520.45,351.79,0.76,0.93,0.61,0.46,1.7,4.17,6.71,Untreated,1.8015873015873016
HC00701,A1,3,126,02d09h00m,3420,Untreated,0,none,none,Untreated,0.8,228,74.05,197.15,513.3,347.56,0.76,0.92,0.61,0.45,1.64,4.25,6.68,Untreated,1.8095238095238095
HC00701,A1,3,126,02d09h30m,3450,Untreated,0,none,none,Untreated,0.8,224,75.44,201.92,515.24,344.45,0.75,0.92,0.6,0.45,1.7,4.21,6.58,Untreated,1.7777777777777777
HC00701,A1,3,126,02d10h00m,3480,Untreated,0,none,none,Untreated,0.8,225,74.86,199.9,521.74,344.94,0.75,0.92,0.62,0.44,1.6,4.03,6.55,Untreated,1.7857142857142858
HC00701,A1,3,126,02d10h30m,3510,Untreated,0,none,none,Untreated,0.8,233,73.53,197.88,508.82,345.91,0.77,0.92,0.62,0.5,1.69,4.18,6.68,Untreated,1.8492063492063493
HC00701,A1,3,126,02d11h00m,3540,Untreated,0,none,none,Untreated,0.8,233,74.38,194.17,510.3,344.2,0.76,0.92,0.63,0.47,1.66,4.19,6.85,Untreated,1.8492063492063493
HC00701,A1,3,126,02d11h30m,3570,Untreated,0,none,none,Untreated,0.8,233,74.53,196.14,495.36,341.82,0.77,0.93,0.62,0.47,1.75,4.2,6.97,Untreated,1.8492063492063493
HC00701,A1,3,126,02d12h00m,3600,Untreated,0,none,none,Untreated,0.8,238,73.63,192.54,501.88,347.23,0.77,0.93,0.64,0.48,1.78,4.49,7.33,Untreated,1.8888888888888888
HC00701,A1,3,126,02d12h30m,3630,Untreated,0,none,none,Untreated,0.8,238,73.37,195.71,501.42,346.57,0.77,0.91,0.63,0.5,1.73,4.54,7.45,Untreated,1.8888888888888888
HC00701,A1,3,126,02d13h00m,3660,Untreated,0,none,none,Untreated,0.8,243,72.62,196.16,505.62,342.24,0.76,0.91,0.63,0.45,1.8,4.7,7.42,Untreated,1.9285714285714286
HC00701,A1,3,126,02d13h30m,3690,Untreated,0,none,none,Untreated,0.8,246,71.82,196.53,504.75,351.73,0.76,0.92,0.63,0.46,1.82,4.83,7.48,Untreated,1.9523809523809523
HC00701,A1,3,126,02d14h00m,3720,Untreated,0,none,none,Untreated,0.8,246,72.45,198.78,520.86,347.63,0.74,0.9,0.62,0.41,1.83,4.68,7.26,Untreated,1.9523809523809523
HC00701,A1,3,126,02d14h30m,3750,Untreated,0,none,none,Untreated,0.8,250,72.26,195.16,519.69,356.11,0.75,0.91,0.62,0.4,1.86,4.74,7.45,Untreated,1.9841269841269842
HC00701,A1,3,126,02d15h00m,3780,Untreated,0,none,none,Untreated,0.8,252,72.12,196.79,510.02,350.42,0.76,0.91,0.63,0.46,1.77,4.71,7.41,Untreated,2
HC00701,A1,3,126,02d15h30m,3810,Untreated,0,none,none,Untreated,0.8,254,71.98,193.33,517.73,350.89,0.75,0.91,0.61,0.46,1.77,4.7,7.46,Untreated,2.015873015873016
HC00701,A1,3,126,02d16h00m,3840,Untreated,0,none,none,Untreated,0.8,257,71.72,192.53,511.46,347.44,0.76,0.91,0.61,0.48,1.79,4.9,7.65,Untreated,2.0396825396825395
HC00701,A1,3,126,02d16h30m,3870,Untreated,0,none,none,Untreated,0.8,261,71.26,193.67,508.09,345.56,0.76,0.91,0.63,0.48,1.8,4.96,7.75,Untreated,2.0714285714285716
HC00701,A1,3,126,02d17h00m,3900,Untreated,0,none,none,Untreated,0.8,261,71.43,196.85,499.91,346.26,0.77,0.92,0.63,0.49,1.79,4.78,7.51,Untreated,2.0714285714285716
HC00701,A1,3,126,02d17h30m,3930,Untreated,0,none,none,Untreated,0.8,261,71.2,196.74,504.65,351.09,0.77,0.92,0.63,0.49,1.75,4.72,7.57,Untreated,2.0714285714285716
HC00701,A1,3,126,02d18h00m,3960,Untreated,0,none,none,Untreated,0.8,260,71.67,195.64,499.76,351.7,0.78,0.93,0.63,0.49,1.78,4.69,7.48,Untreated,2.0634920634920637
HC00701,A1,3,126,02d18h30m,3990,Untreated,0,none,none,Untreated,0.8,259,71.97,197.22,497.28,346.95,0.78,0.92,0.64,0.47,1.76,4.75,7.59,Untreated,2.0555555555555554
HC00701,A1,3,126,02d19h00m,4020,Untreated,0,none,none,Untreated,0.8,264,71.33,192.32,502.11,347.54,0.78,0.93,0.64,0.48,1.75,4.85,7.73,Untreated,2.0952380952380953
HC00701,A1,3,126,02d19h30m,4050,Untreated,0,none,none,Untreated,0.8,268,70.35,191,502.36,350.26,0.78,0.93,0.64,0.49,1.78,4.81,7.8,Untreated,2.126984126984127
HC00701,A1,3,126,02d20h00m,4080,Untreated,0,none,none,Untreated,0.8,269,70.41,190.96,497.5,354.65,0.79,0.94,0.65,0.48,1.8,4.81,7.94,Untreated,2.134920634920635
HC00701,A1,3,126,02d20h30m,4110,Untreated,0,none,none,Untreated,0.8,266,70.98,191.75,493.26,353.41,0.79,0.94,0.63,0.46,1.7,4.7,7.75,Untreated,2.111111111111111
HC00701,A1,3,126,02d21h00m,4140,Untreated,0,none,none,Untreated,0.8,265,70.87,194.46,486.97,350.84,0.79,0.95,0.64,0.46,1.68,4.54,7.57,Untreated,2.1031746031746033
HC00701,A1,3,126,02d21h30m,4170,Untreated,0,none,none,Untreated,0.8,266,71.14,197.91,491.32,350.18,0.78,0.95,0.63,0.47,1.68,4.62,7.61,Untreated,2.111111111111111
HC00701,A1,3,126,02d22h00m,4200,Untreated,0,none,none,Untreated,0.8,263,71.73,195.39,497.93,353.28,0.79,0.95,0.64,0.44,1.7,4.57,7.49,Untreated,2.0873015873015874
HC00701,A1,3,126,02d22h30m,4230,Untreated,0,none,none,Untreated,0.8,268,71.19,193.57,501.35,352.2,0.79,0.95,0.64,0.44,1.75,4.81,7.84,Untreated,2.126984126984127
HC00701,A1,3,126,02d23h00m,4260,Untreated,0,none,none,Untreated,0.8,271,70.27,195.04,498.99,356.42,0.79,0.94,0.65,0.42,1.8,4.98,7.99,Untreated,2.1507936507936507
HC00701,A1,3,126,02d23h30m,4290,Untreated,0,none,none,Untreated,0.8,272,70.41,197.23,497.62,356.37,0.8,0.94,0.65,0.43,1.79,5.01,7.79,Untreated,2.1587301587301586
HC00701,A1,3,126,03d00h00m,4320,Untreated,0,none,none,Untreated,0.8,272,70.33,197.97,507.36,358.13,0.8,0.94,0.65,0.46,1.82,4.88,7.74,Untreated,2.1587301587301586
HC00701,A1,3,126,03d00h30m,4350,Untreated,0,none,none,Untreated,0.8,270,70.67,196.83,504.85,359.04,0.8,0.94,0.64,0.43,1.76,4.87,7.64,Untreated,2.142857142857143
HC00701,A1,3,126,03d01h00m,4380,Untreated,0,none,none,Untreated,0.8,274,69.64,195.18,514.13,364.38,0.8,0.94,0.65,0.43,1.82,5.01,7.85,Untreated,2.1746031746031744
