plateID,well,field,n_0,time_slice,elapsed_minutes,Drug1,Drug1Concentration,Drug2,Drug2Concentration,treatment,cell_cycle_state_threshold,n,length,Nuclei_CKn_NR_area,Nuclei_CKn_CC_mean_intensity,Cyto_CKn_CC_mean_intensity,Cell_CKn_CC_mean_intensity_ratio,Cell_CKn_CC_max_intensity_ratio,Cell_CKn_CC_min_intensity_ratio,G1_proportion,neighborhood_20,neighborhood_45,neighborhood_70,drugs,cell_count_norm_T0
HC01001,A2,3,236,01d16h00m,2400,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,350,74.4,138.51,499.19,364.32,0.82,1.01,0.61,0.46,1.83,5.15,8.78,Paclitaxel,1.4830508474576272
HC01001,A2,3,236,01d16h30m,2430,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,351,74.21,138.04,498.37,364.88,0.82,1.01,0.61,0.45,1.89,5.18,8.78,Paclitaxel,1.4872881355932204
HC01001,A2,3,236,01d17h00m,2460,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,348,74.72,138.91,502.32,368.12,0.82,1.02,0.61,0.45,1.91,5.13,8.7,Paclitaxel,1.4745762711864407
HC01001,A2,3,236,01d17h30m,2490,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,345,75.82,139.39,511.44,369.95,0.82,1.01,0.6,0.46,1.8,5.19,8.79,Paclitaxel,1.4618644067796611
HC01001,A2,3,236,01d18h00m,2520,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,351,75.44,138.04,518.29,379.12,0.83,1.02,0.62,0.45,1.83,5.27,8.9,Paclitaxel,1.4872881355932204
HC01001,A2,3,236,01d18h30m,2550,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,348,76.08,142.05,514.49,375.33,0.83,1.02,0.62,0.43,1.89,5.28,8.76,Paclitaxel,1.4745762711864407
HC01001,A2,3,236,01d19h00m,2580,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,350,75.85,140.86,511.81,376.42,0.83,1.01,0.63,0.44,1.88,5.34,8.72,Paclitaxel,1.4830508474576272
HC01001,A2,3,236,01d19h30m,2610,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,360,74.2,138.06,510.69,374.34,0.83,1.02,0.61,0.44,1.97,5.53,9.04,Paclitaxel,1.5254237288135593
HC01001,A2,3,236,01d20h00m,2640,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,364,74.37,137.49,517.89,374.47,0.83,1.01,0.61,0.44,1.97,5.54,9.02,Paclitaxel,1.5423728813559323
HC01001,A2,3,236,01d20h30m,2670,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,363,74.44,138.58,521.63,375.18,0.82,1.02,0.61,0.46,1.99,5.47,9.14,Paclitaxel,1.5381355932203389
HC01001,A2,3,236,01d21h00m,2700,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,367,74.45,136.68,526.76,379.33,0.82,1.02,0.6,0.46,2.01,5.49,9.25,Paclitaxel,1.555084745762712
HC01001,A2,3,236,01d21h30m,2730,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,372,74.65,137.58,532.55,378.21,0.81,1,0.61,0.47,2.04,5.54,9.3,Paclitaxel,1.576271186440678
HC01001,A2,3,236,01d22h00m,2760,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,376,74.77,137.14,537.48,379.52,0.8,1,0.6,0.48,2.06,5.53,9.29,Paclitaxel,1.5932203389830508
HC01001,A2,3,236,01d22h30m,2790,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,383,74.21,134.89,534.16,376.62,0.81,1,0.61,0.5,2.14,5.62,9.41,Paclitaxel,1.6228813559322033
HC01001,A2,3,236,01d23h00m,2820,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,384,74.59,136.22,531.09,375.35,0.81,1,0.61,0.49,2.14,5.63,9.27,Paclitaxel,1.6271186440677967
HC01001,A2,3,236,01d23h30m,2850,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,387,74.63,137.57,532.55,374.06,0.8,0.99,0.61,0.5,2.13,5.76,9.45,Paclitaxel,1.6398305084745763
HC01001,A2,3,236,02d00h00m,2880,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,392,75.07,136.53,521.2,369.6,0.81,1,0.61,0.49,2.14,5.9,9.77,Paclitaxel,1.6610169491525424
HC01001,A2,3,236,02d00h30m,2910,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,394,75.08,139.24,509.91,361.91,0.8,1,0.62,0.49,2.05,5.94,9.92,Paclitaxel,1.6694915254237288
HC01001,A2,3,236,02d01h00m,2940,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,399,75,138.64,514.33,364.15,0.81,0.98,0.62,0.5,2.01,5.84,9.98,Paclitaxel,1.6906779661016949
HC01001,A2,3,236,02d01h30m,2970,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,402,74.88,139.23,508.59,362.06,0.8,0.99,0.62,0.5,2.06,5.96,10.11,Paclitaxel,1.7033898305084745
HC01001,A2,3,236,02d02h00m,3000,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,407,74.97,137.69,514.76,363.85,0.8,0.99,0.62,0.5,2.18,5.89,10.01,Paclitaxel,1.7245762711864407
HC01001,A2,3,236,02d02h30m,3030,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,408,75.39,137.72,515.89,364.18,0.8,0.99,0.61,0.49,2.09,5.88,9.95,Paclitaxel,1.728813559322034
HC01001,A2,3,236,02d03h00m,3060,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,415,74.29,137.92,519.16,364.4,0.8,0.99,0.61,0.48,2.15,6.04,10.22,Paclitaxel,1.7584745762711864
HC01001,A2,3,236,02d03h30m,3090,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,420,74.05,137.17,516.18,365.09,0.8,0.99,0.62,0.49,2.18,6.12,10.47,Paclitaxel,1.7796610169491525
HC01001,A2,3,236,02d04h00m,3120,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,422,74.21,135.27,519.3,367.32,0.8,0.99,0.62,0.48,2.19,6.3,10.51,Paclitaxel,1.7881355932203389
HC01001,A2,3,236,02d04h30m,3150,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,424,74.25,138.14,503.26,362.91,0.82,1,0.63,0.49,2.17,6.15,10.54,Paclitaxel,1.7966101694915255
HC01001,A2,3,236,02d05h00m,3180,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,432,73.81,137.19,499.59,364.64,0.82,1,0.63,0.49,2.22,6.25,10.56,Paclitaxel,1.8305084745762712
HC01001,A2,3,236,02d05h30m,3210,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,431,74.12,139.94,501.02,362.95,0.82,1,0.63,0.47,2.15,6.13,10.41,Paclitaxel,1.826271186440678
HC01001,A2,3,236,02d06h00m,3240,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,432,74.16,139.39,505.65,362.51,0.82,1,0.63,0.48,2.22,6.17,10.42,Paclitaxel,1.8305084745762712
HC01001,A2,3,236,02d06h30m,3270,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,429,75.07,141.11,508.66,362.6,0.81,0.99,0.63,0.48,2.16,6.15,10.37,Paclitaxel,1.8177966101694916
HC01001,A2,3,236,02d07h00m,3300,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,427,75.39,140.68,507.48,360.94,0.82,1,0.64,0.46,2.14,6.06,10.25,Paclitaxel,1.8093220338983051
HC01001,A2,3,236,02d07h30m,3330,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,433,74.82,139.13,508.88,365.8,0.82,1,0.64,0.46,2.19,6.22,10.43,Paclitaxel,1.8347457627118644
HC01001,A2,3,236,02d08h00m,3360,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,432,74.95,139.37,510.85,367.67,0.82,1,0.64,0.47,2.26,6.27,10.59,Paclitaxel,1.8305084745762712
HC01001,A2,3,236,02d08h30m,3390,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,435,74.67,140.51,511.98,367.47,0.82,1.01,0.64,0.47,2.26,6.35,10.64,Paclitaxel,1.8432203389830508
HC01001,A2,3,236,02d09h00m,3420,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,438,74.56,138.05,511.33,371.41,0.83,1.01,0.64,0.46,2.26,6.4,10.74,Paclitaxel,1.8559322033898304
HC01001,A2,3,236,02d09h30m,3450,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,439,74.74,139.35,512.39,372.81,0.82,1,0.64,0.46,2.32,6.54,11.01,Paclitaxel,1.8601694915254237
HC01001,A2,3,236,02d10h00m,3480,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,439,74.8,140.11,512.89,373.29,0.82,1,0.64,0.48,2.3,6.52,10.9,Paclitaxel,1.8601694915254237
HC01001,A2,3,236,02d10h30m,3510,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,446,74.26,140.33,509.06,369.32,0.82,1.01,0.64,0.47,2.28,6.46,10.88,Paclitaxel,1.8898305084745763
HC01001,A2,3,236,02d11h00m,3540,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,450,74.29,140.76,499.96,364.88,0.82,1.01,0.64,0.48,2.21,6.48,11.05,Paclitaxel,1.9067796610169492
HC01001,A2,3,236,02d11h30m,3570,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,456,73.88,141.1,496.29,363.34,0.82,1,0.65,0.47,2.2,6.39,10.95,Paclitaxel,1.9322033898305084
HC01001,A2,3,236,02d12h00m,3600,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,457,73.98,141.84,499.29,363.84,0.82,1,0.64,0.5,2.21,6.46,10.93,Paclitaxel,1.9364406779661016
HC01001,A2,3,236,02d12h30m,3630,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,455,74.41,141.02,489.6,362.9,0.83,1.01,0.65,0.48,2.19,6.47,10.89,Paclitaxel,1.9279661016949152
HC01001,A2,3,236,02d13h00m,3660,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,457,74.43,140.46,486.08,361.08,0.83,1.01,0.65,0.49,2.16,6.4,10.91,Paclitaxel,1.9364406779661016
HC01001,A2,3,236,02d13h30m,3690,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,454,75.09,143.74,483.37,363.46,0.84,1.02,0.66,0.48,2.2,6.33,10.9,Paclitaxel,1.923728813559322
HC01001,A2,3,236,02d14h00m,3720,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,456,74.62,143.07,487.06,365.12,0.83,1.01,0.65,0.47,2.16,6.32,10.88,Paclitaxel,1.9322033898305084
HC01001,A2,3,236,02d14h30m,3750,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,454,74.49,143.85,484.58,362.18,0.84,1.02,0.66,0.46,2.14,6.15,10.81,Paclitaxel,1.923728813559322
HC01001,A2,3,236,02d15h00m,3780,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,457,74.26,143.53,488.63,361.93,0.83,1.02,0.66,0.46,2.12,6.28,10.99,Paclitaxel,1.9364406779661016
HC01001,A2,3,236,02d15h30m,3810,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,465,73.17,143.65,484.35,362.59,0.84,1.01,0.66,0.45,2.19,6.38,11.21,Paclitaxel,1.9703389830508475
HC01001,A2,3,236,02d16h00m,3840,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,470,72.48,142.87,481.06,362.38,0.84,1.01,0.66,0.44,2.12,6.43,11.26,Paclitaxel,1.9915254237288136
HC01001,A2,3,236,02d16h30m,3870,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,474,72.28,142.77,480.55,361.69,0.84,1.01,0.66,0.45,2.11,6.47,11.42,Paclitaxel,2.0084745762711864
HC01001,A2,3,236,02d17h00m,3900,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,479,71.71,141.59,481.52,366.26,0.84,1.02,0.67,0.45,2.19,6.71,11.74,Paclitaxel,2.0296610169491527
HC01001,A2,3,236,02d17h30m,3930,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,487,70.69,139.85,482.36,365.4,0.84,1.01,0.67,0.46,2.18,6.73,11.75,Paclitaxel,2.0635593220338984
HC01001,A2,3,236,02d18h00m,3960,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,494,70.15,139.77,477.05,361.7,0.84,1.02,0.66,0.44,2.17,6.83,11.84,Paclitaxel,2.093220338983051
HC01001,A2,3,236,02d18h30m,3990,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,498,69.59,138.14,477.89,365,0.85,1.02,0.67,0.42,2.22,6.88,12.02,Paclitaxel,2.110169491525424
HC01001,A2,3,236,02d19h00m,4020,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,496,70.24,139.59,476.18,363.66,0.85,1.03,0.66,0.4,2.27,6.84,12,Paclitaxel,2.1016949152542375
HC01001,A2,3,236,02d19h30m,4050,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,505,69.35,136.96,477.73,367.09,0.85,1.02,0.67,0.42,2.24,6.98,12.1,Paclitaxel,2.139830508474576
HC01001,A2,3,236,02d20h00m,4080,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,501,69.35,138.82,472.42,362.36,0.85,1.02,0.67,0.41,2.21,6.87,12.07,Paclitaxel,2.1228813559322033
HC01001,A2,3,236,02d20h30m,4110,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,500,69.3,140.43,473.09,363.37,0.85,1.03,0.66,0.41,2.25,6.9,12.01,Paclitaxel,2.1186440677966103
HC01001,A2,3,236,02d21h00m,4140,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,497,69.95,141.04,479.48,364.39,0.85,1.02,0.67,0.42,2.21,6.78,11.88,Paclitaxel,2.1059322033898304
HC01001,A2,3,236,02d21h30m,4170,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,495,70.44,141.91,474.39,366.81,0.85,1.02,0.67,0.43,2.2,6.77,11.87,Paclitaxel,2.097457627118644
HC01001,A2,3,236,02d22h00m,4200,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,481,71,144.08,471.32,368.06,0.86,1.02,0.67,0.41,2.13,6.57,11.59,Paclitaxel,2.038135593220339
HC01001,A2,3,236,02d22h30m,4230,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,488,70.16,143.63,476.17,365.07,0.85,1.01,0.66,0.43,2.15,6.62,11.63,Paclitaxel,2.0677966101694913
HC01001,A2,3,236,02d23h00m,4260,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,496,69.19,145.41,478.37,364.47,0.84,1.01,0.66,0.42,2.16,6.79,11.96,Paclitaxel,2.1016949152542375
HC01001,A2,3,236,02d23h30m,4290,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,500,68.94,143.28,474.24,364.84,0.85,1.01,0.66,0.44,2.17,6.87,12.07,Paclitaxel,2.1186440677966103
HC01001,A2,3,236,03d00h00m,4320,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,489,70.4,145.26,467.26,364.84,0.85,1.01,0.66,0.39,2.12,6.77,11.9,Paclitaxel,2.0720338983050848
HC01001,A2,3,236,03d00h30m,4350,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,498,69.43,145.15,471.41,366.31,0.86,1.02,0.66,0.41,2.08,6.73,11.78,Paclitaxel,2.110169491525424
HC01001,A2,3,236,03d01h00m,4380,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,510,68.29,142.66,468.95,363.44,0.85,1.01,0.66,0.42,2.13,6.82,11.95,Paclitaxel,2.1610169491525424
HC01001,A2,3,236,03d01h30m,4410,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,517,67.76,142.01,469.85,364.93,0.85,1.01,0.66,0.42,2.15,6.88,12.01,Paclitaxel,2.190677966101695
HC01001,A2,3,236,03d02h00m,4440,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,522,67.42,142.63,473.88,364.9,0.85,1.02,0.66,0.44,2.18,6.88,12.07,Paclitaxel,2.211864406779661
HC01001,A2,3,236,03d02h30m,4470,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,524,67.53,142.45,470.93,363.68,0.85,1.02,0.66,0.42,2.2,6.86,12.08,Paclitaxel,2.2203389830508473
HC01001,A2,3,236,03d03h00m,4500,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,534,66.47,139.54,469.85,361.36,0.84,1.01,0.67,0.45,2.18,7,12.3,Paclitaxel,2.26271186440678
HC01001,A2,3,236,03d03h30m,4530,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,539,65.73,138.72,475.92,365.31,0.84,1.02,0.66,0.46,2.19,7.05,12.31,Paclitaxel,2.2838983050847457
HC01001,A2,3,236,03d04h00m,4560,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,544,65.72,139.51,471.81,364.82,0.85,1.01,0.67,0.44,2.22,7.09,12.48,Paclitaxel,2.305084745762712
HC01001,A2,3,236,03d04h30m,4590,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,551,65.15,138.37,468.31,363.11,0.85,1.01,0.67,0.44,2.2,7.12,12.61,Paclitaxel,2.3347457627118646
HC01001,A2,3,236,03d05h00m,4620,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,551,64.96,139.24,461.32,359.33,0.85,1.02,0.67,0.42,2.19,7.06,12.69,Paclitaxel,2.3347457627118646
HC01001,A2,3,236,03d05h30m,4650,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,555,64.15,138.54,467.35,360.44,0.84,1.01,0.67,0.45,2.23,7.18,12.78,Paclitaxel,2.3516949152542375
HC01001,A2,3,236,03d06h00m,4680,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,555,64.1,139.65,467.56,363.11,0.85,1.01,0.67,0.45,2.21,7.12,12.72,Paclitaxel,2.3516949152542375
HC01001,A2,3,236,03d06h30m,4710,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,563,63.37,139.56,464.98,362.02,0.85,1.02,0.67,0.45,2.27,7.15,12.9,Paclitaxel,2.385593220338983
HC01001,A2,3,236,03d07h00m,4740,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,566,63.08,138.38,467.54,361.96,0.85,1.02,0.67,0.44,2.29,7.25,13.03,Paclitaxel,2.3983050847457625
HC01001,A2,3,236,03d07h30m,4770,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,570,62.61,139.53,465.26,361.21,0.85,1.01,0.67,0.43,2.27,7.29,13.11,Paclitaxel,2.4152542372881354
HC01001,A2,3,236,03d08h00m,4800,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,575,62.36,140.76,466.73,360.38,0.85,1.02,0.68,0.45,2.28,7.33,13.12,Paclitaxel,2.4364406779661016
HC01001,A2,3,236,03d08h30m,4830,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,576,62.2,140.91,466.58,361.54,0.85,1.01,0.67,0.44,2.26,7.36,13.15,Paclitaxel,2.440677966101695
HC01001,A2,3,236,03d09h00m,4860,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,582,61.59,139.57,464.86,361.9,0.85,1.02,0.68,0.42,2.24,7.38,13.29,Paclitaxel,2.4661016949152543
HC01001,A2,3,236,03d09h30m,4890,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,588,60.8,139.92,464.3,359.72,0.86,1.02,0.68,0.42,2.26,7.34,13.35,Paclitaxel,2.4915254237288136
HC01001,A2,3,236,03d10h00m,4920,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,586,60.81,140.65,463.92,361.14,0.86,1.02,0.68,0.41,2.24,7.27,13.19,Paclitaxel,2.483050847457627
HC01001,A2,3,236,03d10h30m,4950,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,588,60.28,142.29,465.48,358.62,0.85,1.01,0.68,0.41,2.18,7.23,13.26,Paclitaxel,2.4915254237288136
HC01001,A2,3,236,03d11h00m,4980,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,593,59.63,140.64,466.02,360.46,0.86,1.02,0.68,0.42,2.18,7.26,13.21,Paclitaxel,2.51271186440678
HC01001,A2,3,236,03d11h30m,5010,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,594,58.92,141.4,470.32,362.28,0.86,1.03,0.68,0.41,2.19,7.31,13.17,Paclitaxel,2.516949152542373
HC01001,A2,3,236,03d12h00m,5040,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,600,58.17,139.78,469.39,363.5,0.86,1.02,0.69,0.42,2.17,7.32,13.27,Paclitaxel,2.542372881355932
HC01001,A2,3,236,03d12h30m,5070,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,598,58.2,141.89,469.74,361.87,0.86,1.01,0.68,0.41,2.17,7.35,13.38,Paclitaxel,2.5338983050847457
HC01001,A2,3,236,03d13h00m,5100,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,606,57.42,141.89,474.99,363.91,0.85,1.01,0.69,0.43,2.24,7.54,13.7,Paclitaxel,2.5677966101694913
HC01001,A2,3,236,03d13h30m,5130,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,612,55.91,140.66,473.37,365.52,0.86,1.02,0.69,0.41,2.33,7.63,13.9,Paclitaxel,2.593220338983051
HC01001,A2,3,236,03d14h00m,5160,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,607,55.15,140.49,466.61,365.06,0.86,1.03,0.69,0.41,2.28,7.5,13.76,Paclitaxel,2.5720338983050848
HC01001,A2,3,236,03d14h30m,5190,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,614,54.22,141.26,469.89,362.73,0.85,1.02,0.68,0.42,2.23,7.53,13.95,Paclitaxel,2.6016949152542375
HC01001,A2,3,236,03d15h00m,5220,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,613,53.57,142.48,472.01,361.72,0.85,1.03,0.68,0.44,2.34,7.53,13.92,Paclitaxel,2.597457627118644
HC01001,A2,3,236,03d15h30m,5250,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,627,52.25,140.7,477.92,361.07,0.84,1.02,0.67,0.45,2.4,7.67,14.16,Paclitaxel,2.656779661016949
HC01001,A2,3,236,03d16h00m,5280,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,630,51.23,141.33,478.9,361.89,0.84,1.01,0.68,0.45,2.43,7.7,14.17,Paclitaxel,2.669491525423729
HC01001,A2,3,236,03d16h30m,5310,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,631,50.56,141.92,484.62,362.92,0.84,1.01,0.67,0.45,2.42,7.73,14.19,Paclitaxel,2.6737288135593222
HC01001,A2,3,236,03d17h00m,5340,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,635,49.69,141.47,477.36,362.82,0.84,1.02,0.68,0.44,2.4,7.75,14.29,Paclitaxel,2.690677966101695
HC01001,A2,3,236,03d17h30m,5370,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,641,48.83,140.4,477.92,366.55,0.85,1.02,0.68,0.44,2.39,7.7,14.37,Paclitaxel,2.7161016949152543
HC01001,A2,3,236,03d18h00m,5400,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,644,48.26,138.64,479.6,366.62,0.84,1.02,0.68,0.44,2.39,7.81,14.51,Paclitaxel,2.7288135593220337
HC01001,A2,3,236,03d18h30m,5430,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,651,47.53,138.32,481.06,368.82,0.85,1.03,0.68,0.45,2.44,7.94,14.65,Paclitaxel,2.7584745762711864
HC01001,A2,3,236,03d19h00m,5460,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,660,46.17,136.86,483.32,368.15,0.84,1.02,0.68,0.45,2.45,8.07,14.85,Paclitaxel,2.7966101694915255
HC01001,A2,3,236,03d19h30m,5490,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,660,45.84,138.89,483.03,363.44,0.84,1.03,0.68,0.47,2.45,8.08,14.75,Paclitaxel,2.7966101694915255
HC01001,A2,3,236,03d20h00m,5520,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,664,45.18,137.7,482.93,364.57,0.84,1.02,0.68,0.46,2.43,8.08,14.91,Paclitaxel,2.8135593220338984
HC01001,A2,3,236,03d20h30m,5550,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,668,44.56,138.76,479.2,365.4,0.85,1.01,0.69,0.46,2.49,8.21,15.08,Paclitaxel,2.830508474576271
HC01001,A2,3,236,03d21h00m,5580,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,667,44.37,139.19,483.46,367.89,0.85,1.02,0.69,0.46,2.51,8.26,15.2,Paclitaxel,2.8262711864406778
HC01001,A2,3,236,03d21h30m,5610,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,659,44.53,141.58,480.3,364.03,0.85,1.02,0.7,0.47,2.44,8.14,14.98,Paclitaxel,2.792372881355932
HC01001,A2,3,236,03d22h00m,5640,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,663,43.52,141.31,482.58,364.78,0.84,1.01,0.69,0.47,2.47,8.17,15.12,Paclitaxel,2.809322033898305
HC01001,A2,3,236,03d22h30m,5670,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,670,42.28,139.78,489.5,368.5,0.84,1.01,0.68,0.49,2.55,8.45,15.46,Paclitaxel,2.8389830508474576
HC01001,A2,3,236,03d23h00m,5700,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,692,40.37,136.8,492.67,368.81,0.83,1.01,0.68,0.47,2.65,8.66,15.88,Paclitaxel,2.9322033898305087
HC01001,A2,3,236,03d23h30m,5730,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,694,39.14,136.71,486.55,367.32,0.83,1,0.69,0.48,2.63,8.67,15.96,Paclitaxel,2.940677966101695
HC01001,A2,3,236,04d00h00m,5760,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,733,12.37,140.58,479.42,364.87,0.84,1,0.7,0.47,2.55,8.67,16.52,Paclitaxel,3.1059322033898304
HC01001,A2,4,254,00d05h00m,300,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,254,69.63,135.49,585.94,381.06,0.73,0.96,0.52,0.4,1.86,3.67,5.24,Paclitaxel,1
HC01001,A2,4,254,00d05h30m,330,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,255,69.84,133.64,592.86,386.72,0.73,0.96,0.52,0.41,1.91,3.6,5.2,Paclitaxel,1.0039370078740157
HC01001,A2,4,254,00d06h00m,360,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,253,71.29,136.61,585.69,382.62,0.74,0.97,0.52,0.45,1.83,3.59,5.25,Paclitaxel,0.9960629921259843
HC01001,A2,4,254,00d06h30m,390,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,257,71.4,134.82,582.95,384.63,0.74,0.97,0.52,0.44,1.86,3.68,5.33,Paclitaxel,1.0118110236220472
HC01001,A2,4,254,00d07h00m,420,Paclitaxel,0.5,none,none,Paclitaxel_0.5,0.8,257,71.72,136.5,575.18,383.74,0.75,0.96,0.53,0.44,1.89,3.65,5.34,Paclitaxel,1.0118110236220472
